Orginal File Name:,DP-JT2-2018_2_4_1559.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36,IP: undefined,Time:,2018_2_4_1559,Parameter File:,None:FromPsyToolkit,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('TRIAL_ONSET', 3), ('CUE_ONSET', 4), ('IMAGE_ONSET', 5), ('TARGET_ONSET', 6), ('RESPONSE', 7), ('ERROR_DELAY', 8), ('BREAK_ONSET', 9), ('BREAK_END', 10)],Trial Types are coded as follows: 8 bits representing [valence neut/neg/pos] [target_orientation H/V] [target_side left/right] [duration .5/1] [valenced_image left/right] [cue_orientation H/V] [cue_side left/right] 
trial_number,trial_type,event_code,absolute_time,response_time,response,result
0,00000010,1,4.135,NaN,NA,NA,
0,00000010,2,4.1370000000000005,NaN,NA,NA,
1,00000010,3,4.1370000000000005,NaN,NA,NA,
1,00000010,4,5.1370000000000005,NaN,NA,NA,
1,00000010,5,5.344,NaN,NA,07018.bmp,A171.bmp,
1,00000010,6,5.846,NaN,NA,NA,
1,00000010,7,9.222,3.374,-1,2,
1,00000010,8,9.222,NaN,NA,NA,
1,10110100,2,12.245000000000001,NaN,NA,NA,
2,10110100,3,12.245000000000001,NaN,NA,NA,
2,10110100,4,13.246,NaN,NA,NA,
2,10110100,5,13.448,NaN,NA,21450.bmp,A335.bmp,
2,10110100,6,13.952,NaN,NA,NA,
2,10110100,7,14.88,0.927,1,1,
2,00010011,2,14.895,NaN,NA,NA,
3,00010011,3,14.895,NaN,NA,NA,
3,00010011,4,15.9,NaN,NA,NA,
3,00010011,5,16.101,NaN,NA,035502.bmp,A141.bmp,
3,00010011,6,16.603,NaN,NA,NA,
3,00010011,7,17.133,0.528,1,1,
3,10111010,2,17.148,NaN,NA,NA,
4,10111010,3,17.148,NaN,NA,NA,
4,10111010,4,18.148,NaN,NA,NA,
4,10111010,5,18.35,NaN,NA,27320.bmp,A79.bmp,
4,10111010,6,19.355,NaN,NA,NA,
4,10111010,7,19.849,0.492,1,1,
4,10000010,2,19.863,NaN,NA,NA,
5,10000010,3,19.863,NaN,NA,NA,
5,10000010,4,20.866,NaN,NA,NA,
5,10000010,5,21.067,NaN,NA,28250.bmp,A99.bmp,
5,10000010,6,21.568,NaN,NA,NA,
5,10000010,7,22.142,0.5730000000000001,-1,1,
5,01100000,2,22.84,NaN,NA,NA,
6,01100000,3,22.84,NaN,NA,NA,
6,01100000,4,23.844,NaN,NA,NA,
6,01100000,5,24.048000000000002,NaN,NA,13230.bmp,A259.bmp,
6,01100000,6,24.554000000000002,NaN,NA,NA,
6,01100000,7,25.095,0.539,-1,1,
6,01001101,2,25.109,NaN,NA,NA,
7,01001101,3,25.109,NaN,NA,NA,
7,01001101,4,26.115000000000002,NaN,NA,NA,
7,01001101,5,26.319,NaN,NA,19183.bmp,A309.bmp,
7,01001101,6,27.325,NaN,NA,NA,
7,01001101,7,27.71,0.384,-1,1,
7,10100110,2,27.725,NaN,NA,NA,
8,10100110,3,27.725,NaN,NA,NA,
8,10100110,4,28.73,NaN,NA,NA,
8,10100110,5,28.937,NaN,NA,25450.bmp,A53.bmp,
8,10100110,6,29.437,NaN,NA,NA,
8,10100110,7,29.884,0.446,-1,1,
8,10000101,2,29.899,NaN,NA,NA,
9,10000101,3,29.899,NaN,NA,NA,
9,10000101,4,30.903000000000002,NaN,NA,NA,
9,10000101,5,31.103,NaN,NA,25593.bmp,A61.bmp,
9,10000101,6,31.609,NaN,NA,NA,
9,10000101,7,32.119,0.508,-1,1,
9,01011011,2,32.133,NaN,NA,NA,
10,01011011,3,32.134,NaN,NA,NA,
10,01011011,4,33.137,NaN,NA,NA,
10,01011011,5,33.338,NaN,NA,19000.bmp,A303.bmp,
10,01011011,6,34.344,NaN,NA,NA,
10,01011011,7,34.983000000000004,0.638,1,1,
