Orginal File Name:,DP-JAMESTEST1-2018_1_2_1743.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36,IP: ::1,Time:,2018_1_2_1743,Parameter File:,None:FromPsyToolkit,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('TRIAL_ONSET', 3), ('CUE_ONSET', 4), ('IMAGE_ONSET', 5), ('TARGET_ONSET', 6), ('RESPONSE', 7), ('ERROR_DELAY', 8), ('BREAK_ONSET', 9), ('BREAK_END', 10)],Trial Types are coded as follows: 8 bits representing [valence neut/neg/pos] [target_orientation H/V] [target_side left/right] [duration .5/1] [valenced_image left/right] [cue_orientation H/V] [cue_side left/right] 
trial_number,trial_type,event_code,absolute_time,response_time,response,result
0,10001001,1,3.517,NaN,NA,NA,
0,10001001,2,3.5180000000000002,NaN,NA,NA,
1,10001001,3,3.5180000000000002,NaN,NA,NA,
1,10001001,4,4.519,NaN,NA,NA,
1,10001001,5,4.723,NaN,NA,27475.bmp,A87.bmp,
1,10001001,6,5.726,NaN,NA,NA,
1,10001001,7,6.167,0.439,-1,1,
1,10110001,2,6.181,NaN,NA,NA,
2,10110001,3,6.181,NaN,NA,NA,
2,10110001,4,7.184,NaN,NA,NA,
2,10110001,5,7.385,NaN,NA,262502.bmp,A71.bmp,
2,10110001,6,7.885,NaN,NA,NA,
2,10110001,7,8.28,0.394,1,1,
2,01000001,2,8.293000000000001,NaN,NA,NA,
3,01000001,3,8.293000000000001,NaN,NA,NA,
3,01000001,4,9.298,NaN,NA,NA,
3,01000001,5,9.502,NaN,NA,13103.bmp,A245.bmp,
3,01000001,6,10.004,NaN,NA,NA,
3,01000001,7,10.457,0.452,-1,1,
3,10111101,2,10.47,NaN,NA,NA,
4,10111101,3,10.47,NaN,NA,NA,
4,10111101,4,11.474,NaN,NA,NA,
4,10111101,5,11.677,NaN,NA,22057.bmp,A363.bmp,
4,10111101,6,12.678,NaN,NA,NA,
4,10111101,7,13.207,0.528,1,1,
4,10011101,2,13.221,NaN,NA,NA,
5,10011101,3,13.221,NaN,NA,NA,
5,10011101,4,14.225,NaN,NA,NA,
5,10011101,5,14.425,NaN,NA,21660.bmp,A345.bmp,
5,10011101,6,15.43,NaN,NA,NA,
5,10011101,7,15.836,0.404,1,1,
5,10000101,2,16.524,NaN,NA,NA,
6,10000101,3,16.524,NaN,NA,NA,
6,10000101,4,17.527,NaN,NA,NA,
6,10000101,5,17.733,NaN,NA,27350.bmp,A83.bmp,
6,10000101,6,18.234,NaN,NA,NA,
6,10000101,7,18.703,0.468,-1,2,
6,10000101,8,18.703,NaN,NA,NA,
6,10111101,2,21.724,NaN,NA,NA,
7,10111101,3,21.724,NaN,NA,NA,
7,10111101,4,22.727,NaN,NA,NA,
7,10111101,5,22.932000000000002,NaN,NA,25220.bmp,A45.bmp,
7,10111101,6,23.934,NaN,NA,NA,
7,10111101,7,24.453,0.518,1,1,
7,01010001,2,24.466,NaN,NA,NA,
8,01010001,3,24.466,NaN,NA,NA,
8,01010001,4,25.469,NaN,NA,NA,
8,01010001,5,25.67,NaN,NA,123751.bmp,A225.bmp,
8,01010001,6,26.174,NaN,NA,NA,
8,01010001,7,26.651,0.47600000000000003,1,1,
8,10011101,2,26.665,NaN,NA,NA,
9,10011101,3,26.665,NaN,NA,NA,
9,10011101,4,27.669,NaN,NA,NA,
9,10011101,5,27.87,NaN,NA,22092.bmp,A367.bmp,
9,10011101,6,28.872,NaN,NA,NA,
9,10011101,7,29.236,0.363,1,1,
9,01010001,2,29.249000000000002,NaN,NA,NA,
10,01010001,3,29.249000000000002,NaN,NA,NA,
10,01010001,4,30.251,NaN,NA,NA,
10,01010001,5,30.456,NaN,NA,16415.bmp,A289.bmp,
10,01010001,6,30.957,NaN,NA,NA,
10,01010001,7,31.363,0.405,1,1,
