Orginal File Name:,DP-JAMESTEST1-2018_1_2_166.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36,IP: ::1,Time:,2018_1_2_166,Parameter File:,None:FromPsyToolkit,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('TRIAL_ONSET', 3), ('CUE_ONSET', 4), ('IMAGE_ONSET', 5), ('TARGET_ONSET', 6), ('RESPONSE', 7), ('ERROR_DELAY', 8), ('BREAK_ONSET', 9), ('BREAK_END', 10)],Trial Types are coded as follows: 8 bits representing [valence neut/neg/pos] [target_orientation H/V] [target_side left/right] [duration .5/1] [valenced_image left/right] [cue_orientation H/V] [cue_side left/right] 
trial_number,trial_type,event_code,absolute_time,response_time,response,result
0,10100011,1,7.663,NaN,NA,NA,
0,10100011,2,7.665,NaN,NA,NA,
1,10100011,3,7.665,NaN,NA,NA,
1,10100011,4,8.669,NaN,NA,NA,
1,10100011,5,8.870000000000001,NaN,NA,25621.bmp,A65.bmp,
1,10100011,6,9.370000000000001,NaN,NA,NA,
1,10100011,7,9.853,0.482,-1,1,
1,10110110,2,9.865,NaN,NA,NA,
2,10110110,3,9.865,NaN,NA,NA,
2,10110110,4,10.870000000000001,NaN,NA,NA,
2,10110110,5,11.073,NaN,NA,220552.bmp,A361.bmp,
2,10110110,6,11.577,NaN,NA,NA,
2,10110110,7,12.199,0.621,1,1,
2,10101000,2,12.211,NaN,NA,NA,
3,10101000,3,12.211,NaN,NA,NA,
3,10101000,4,13.211,NaN,NA,NA,
3,10101000,5,13.415000000000001,NaN,NA,25260.bmp,A49.bmp,
3,10101000,6,14.42,NaN,NA,NA,
3,10101000,7,14.953000000000001,0.531,-1,1,
3,10111101,2,14.966000000000001,NaN,NA,NA,
4,10111101,3,14.966000000000001,NaN,NA,NA,
4,10111101,4,15.97,NaN,NA,NA,
4,10111101,5,16.173000000000002,NaN,NA,21999.bmp,A353.bmp,
4,10111101,6,17.173000000000002,NaN,NA,NA,
4,10111101,7,17.753,0.579,1,1,
4,00010000,2,17.766000000000002,NaN,NA,NA,
5,00010000,3,17.766000000000002,NaN,NA,NA,
5,00010000,4,18.769000000000002,NaN,NA,NA,
5,00010000,5,18.974,NaN,NA,05510.bmp,A147.bmp,
5,00010000,6,19.474,NaN,NA,NA,
5,00010000,7,20.432000000000002,0.9570000000000001,1,2,
5,00010000,8,20.432000000000002,NaN,NA,NA,
5,10011110,2,24.496000000000002,NaN,NA,NA,
6,10011110,3,24.496000000000002,NaN,NA,NA,
6,10011110,4,25.497,NaN,NA,NA,
6,10011110,5,25.698,NaN,NA,25250.bmp,A47.bmp,
6,10011110,6,26.703,NaN,NA,NA,
6,10011110,7,27.199,0.495,1,1,
6,01110101,2,27.212,NaN,NA,NA,
7,01110101,3,27.212,NaN,NA,NA,
7,01110101,4,28.217000000000002,NaN,NA,NA,
7,01110101,5,28.42,NaN,NA,129001.bmp,A233.bmp,
7,01110101,6,28.922,NaN,NA,NA,
7,01110101,7,29.394000000000002,0.47000000000000003,1,1,
7,10001111,2,29.407,NaN,NA,NA,
8,10001111,3,29.407,NaN,NA,NA,
8,10001111,4,30.412,NaN,NA,NA,
8,10001111,5,30.613,NaN,NA,21660.bmp,A345.bmp,
8,10001111,6,31.616,NaN,NA,NA,
8,10001111,7,32.183,0.5660000000000001,-1,1,
8,01110000,2,32.196,NaN,NA,NA,
9,01110000,3,32.196,NaN,NA,NA,
9,01110000,4,33.2,NaN,NA,NA,
9,01110000,5,33.404,NaN,NA,129001.bmp,A233.bmp,
9,01110000,6,33.906,NaN,NA,NA,
9,01110000,7,34.395,0.488,1,1,
9,00101111,2,34.408,NaN,NA,NA,
10,00101111,3,34.408,NaN,NA,NA,
10,00101111,4,35.412,NaN,NA,NA,
10,00101111,5,35.617,NaN,NA,07059.bmp,A187.bmp,
10,00101111,6,36.62,NaN,NA,NA,
10,00101111,7,37.113,0.492,-1,1,
