Orginal File Name:,DP-JAMESTEST1-2018_1_2_1649.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36,IP: ::1,Time:,2018_1_2_1649,Parameter File:,None:FromPsyToolkit,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('TRIAL_ONSET', 3), ('CUE_ONSET', 4), ('IMAGE_ONSET', 5), ('TARGET_ONSET', 6), ('RESPONSE', 7), ('ERROR_DELAY', 8), ('BREAK_ONSET', 9), ('BREAK_END', 10)],Trial Types are coded as follows: 8 bits representing [valence neut/neg/pos] [target_orientation H/V] [target_side left/right] [duration .5/1] [valenced_image left/right] [cue_orientation H/V] [cue_side left/right] 
trial_number,trial_type,event_code,absolute_time,response_time,response,result
0,01000001,1,3.496,NaN,NA,NA,
0,01000001,2,3.497,NaN,NA,NA,
1,01000001,3,3.497,NaN,NA,NA,
1,01000001,4,4.502,NaN,NA,NA,
1,01000001,5,4.704,NaN,NA,12053.bmp,A215.bmp,
1,01000001,6,5.207,NaN,NA,NA,
1,01000001,7,5.668,0.46,-1,1,
1,00011000,2,5.681,NaN,NA,NA,
2,00011000,3,5.681,NaN,NA,NA,
2,00011000,4,6.687,NaN,NA,NA,
2,00011000,5,6.888,NaN,NA,05740.bmp,A151.bmp,
2,00011000,6,7.889,NaN,NA,NA,
2,00011000,7,8.262,0.372,1,1,
2,10011101,2,8.275,NaN,NA,NA,
3,10011101,3,8.275,NaN,NA,NA,
3,10011101,4,9.278,NaN,NA,NA,
3,10011101,5,9.479000000000001,NaN,NA,27570.bmp,A9.bmp,
3,10011101,6,10.48,NaN,NA,NA,
3,10011101,7,10.966000000000001,0.485,1,1,
3,10000100,2,10.979000000000001,NaN,NA,NA,
4,10000100,3,10.979000000000001,NaN,NA,NA,
4,10000100,4,11.98,NaN,NA,NA,
4,10000100,5,12.181000000000001,NaN,NA,262502.bmp,A71.bmp,
4,10000100,6,12.685,NaN,NA,NA,
4,10000100,7,13.134,0.448,-1,1,
4,01111110,2,13.146,NaN,NA,NA,
5,01111110,3,13.146,NaN,NA,NA,
5,01111110,4,14.149000000000001,NaN,NA,NA,
5,01111110,5,14.35,NaN,NA,16821.bmp,A297.bmp,
5,01111110,6,15.351,NaN,NA,NA,
5,01111110,7,15.993,0.64,1,1,
5,00101001,2,16.873,NaN,NA,NA,
6,00101001,3,16.873,NaN,NA,NA,
6,00101001,4,17.874,NaN,NA,NA,
6,00101001,5,18.075,NaN,NA,07170.bmp,A19.bmp,
6,00101001,6,19.076,NaN,NA,NA,
6,00101001,7,20.106,1.029,-1,1,
6,10010001,2,20.119,NaN,NA,NA,
7,10010001,3,20.119,NaN,NA,NA,
7,10010001,4,21.122,NaN,NA,NA,
7,10010001,5,21.324,NaN,NA,25621.bmp,A65.bmp,
7,10010001,6,21.824,NaN,NA,NA,
7,10010001,7,22.423000000000002,0.598,1,1,
7,10001011,2,22.435,NaN,NA,NA,
8,10001011,3,22.435,NaN,NA,NA,
8,10001011,4,23.438,NaN,NA,NA,
8,10001011,5,23.643,NaN,NA,24640.bmp,A41.bmp,
8,10001011,6,24.643,NaN,NA,NA,
8,10001011,7,26.699,2.055,-1,1,
8,00000010,2,26.712,NaN,NA,NA,
9,00000010,3,26.712,NaN,NA,NA,
9,00000010,4,27.712,NaN,NA,NA,
9,00000010,5,27.913,NaN,NA,07055.bmp,A185.bmp,
9,00000010,6,28.416,NaN,NA,NA,
9,00000010,7,29.619,1.201,-1,1,
9,01101011,2,29.631,NaN,NA,NA,
10,01101011,3,29.631,NaN,NA,NA,
10,01101011,4,30.633,NaN,NA,NA,
10,01101011,5,30.833000000000002,NaN,NA,19561.bmp,A325.bmp,
10,01101011,6,31.835,NaN,NA,NA,
10,01101011,7,32.494,0.657,-1,1,
