Orginal File Name:,DP-JAMESTEST1-2018_1_2_1759.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36,IP: ::1,Time:,2018_1_2_1759,Parameter File:,None:FromPsyToolkit,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('TRIAL_ONSET', 3), ('CUE_ONSET', 4), ('IMAGE_ONSET', 5), ('TARGET_ONSET', 6), ('RESPONSE', 7), ('ERROR_DELAY', 8), ('BREAK_ONSET', 9), ('BREAK_END', 10)],Trial Types are coded as follows: 8 bits representing [valence neut/neg/pos] [target_orientation H/V] [target_side left/right] [duration .5/1] [valenced_image left/right] [cue_orientation H/V] [cue_side left/right] 
trial_number,trial_type,event_code,absolute_time,response_time,response,result
0,00101100,1,3.461,NaN,NA,NA,
0,00101100,2,3.463,NaN,NA,NA,
1,00101100,3,3.463,NaN,NA,NA,
1,00101100,4,4.468,NaN,NA,NA,
1,00101100,5,4.67,NaN,NA,02780.bmp,A135.bmp,
1,00101100,6,5.67,NaN,NA,NA,
1,00101100,7,6.148,0.47600000000000003,-1,1,
1,00010101,2,6.16,NaN,NA,NA,
2,00010101,3,6.16,NaN,NA,NA,
2,00010101,4,7.162,NaN,NA,NA,
2,00010101,5,7.367,NaN,NA,02397.bmp,A115.bmp,
2,00010101,6,7.871,NaN,NA,NA,
2,00010101,7,8.265,0.392,1,1,
2,10000001,2,8.277000000000001,NaN,NA,NA,
3,10000001,3,8.277000000000001,NaN,NA,NA,
3,10000001,4,9.28,NaN,NA,NA,
3,10000001,5,9.481,NaN,NA,27270.bmp,A77.bmp,
3,10000001,6,9.986,NaN,NA,NA,
3,10000001,7,10.537,0.55,-1,1,
3,00101111,2,10.55,NaN,NA,NA,
4,00101111,3,10.55,NaN,NA,NA,
4,00101111,4,11.553,NaN,NA,NA,
4,00101111,5,11.755,NaN,NA,07036.bmp,A179.bmp,
4,00101111,6,12.756,NaN,NA,NA,
4,00101111,7,13.251,0.493,-1,1,
4,01111010,2,13.263,NaN,NA,NA,
5,01111010,3,13.263,NaN,NA,NA,
5,01111010,4,14.264000000000001,NaN,NA,NA,
5,01111010,5,14.467,NaN,NA,16263.bmp,A277.bmp,
5,01111010,6,15.468,NaN,NA,NA,
5,01111010,7,15.905000000000001,0.436,1,1,
5,00100011,2,16.714,NaN,NA,NA,
6,00100011,3,16.714,NaN,NA,NA,
6,00100011,4,17.715,NaN,NA,NA,
6,00100011,5,17.92,NaN,NA,02880.bmp,A139.bmp,
6,00100011,6,18.422,NaN,NA,NA,
6,00100011,7,18.896,0.47300000000000003,-1,1,
6,01111010,2,18.909,NaN,NA,NA,
7,01111010,3,18.909,NaN,NA,NA,
7,01111010,4,19.91,NaN,NA,NA,
7,01111010,5,20.114,NaN,NA,16831.bmp,A299.bmp,
7,01111010,6,21.118000000000002,NaN,NA,NA,
7,01111010,7,21.644000000000002,0.525,1,1,
7,01111100,2,21.656,NaN,NA,NA,
8,01111100,3,21.656,NaN,NA,NA,
8,01111100,4,22.658,NaN,NA,NA,
8,01111100,5,22.862000000000002,NaN,NA,12205.bmp,A221.bmp,
8,01111100,6,23.864,NaN,NA,NA,
8,01111100,7,24.613,0.747,1,2,
8,01111100,8,24.613,NaN,NA,NA,
8,01011110,2,27.632,NaN,NA,NA,
9,01011110,3,27.632,NaN,NA,NA,
9,01011110,4,28.632,NaN,NA,NA,
9,01011110,5,28.835,NaN,NA,13181.bmp,A249.bmp,
9,01011110,6,29.839000000000002,NaN,NA,NA,
9,01011110,7,30.361,0.521,1,1,
9,01001111,2,30.374000000000002,NaN,NA,NA,
10,01001111,3,30.374000000000002,NaN,NA,NA,
10,01001111,4,31.379,NaN,NA,NA,
10,01001111,5,31.581,NaN,NA,16212.bmp,A271.bmp,
10,01001111,6,32.585,NaN,NA,NA,
10,01001111,7,33.106,0.519,-1,1,
