Orginal File Name:,DP-JAMESTEST1-2018_1_1_1540.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36,IP: ::1,Time:,2018_1_1_1540,Parameter File:,None:FromPsyToolkit,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('TRIAL_ONSET', 3), ('CUE_ONSET', 4), ('IMAGE_ONSET', 5), ('TARGET_ONSET', 6), ('RESPONSE', 7), ('ERROR_DELAY', 8), ('BREAK_ONSET', 9), ('BREAK_END', 10)],Trial Types are coded as follows: 8 bits representing [valence neut/neg/pos] [target_orientation H/V] [target_side left/right] [duration .5/1] [valenced_image left/right] [cue_orientation H/V] [cue_side left/right] 
trial_number,trial_type,event_code,absolute_time,response_time,response,result
0,00001001,1,16.088,NaN,NA,NA,
0,00001001,2,16.091,NaN,NA,NA,
1,00001001,3,16.091,NaN,NA,NA,
1,00001001,4,17.092,NaN,NA,NA,
1,00001001,5,17.293,NaN,NA,02308.bmp,A116.bmp,
1,00001001,6,18.294,NaN,NA,NA,
1,00001001,7,18.784,0.487,-1,1,
1,10110000,2,18.8,NaN,NA,NA,
2,10110000,3,18.8,NaN,NA,NA,
2,10110000,4,19.804000000000002,NaN,NA,NA,
2,10110000,5,20.009,NaN,NA,27286.bmp,A50.bmp,
2,10110000,6,20.51,NaN,NA,NA,
2,10110000,7,21.06,0.548,1,1,
2,00110011,2,21.080000000000002,NaN,NA,NA,
3,00110011,3,21.080000000000002,NaN,NA,NA,
3,00110011,4,22.081,NaN,NA,NA,
3,00110011,5,22.282,NaN,NA,05532.bmp,A142.bmp,
3,00110011,6,22.783,NaN,NA,NA,
3,00110011,7,23.209,0.424,1,1,
3,01100011,2,23.226,NaN,NA,NA,
4,01100011,3,23.226,NaN,NA,NA,
4,01100011,4,24.23,NaN,NA,NA,
4,01100011,5,24.434,NaN,NA,19220.bmp,A252.bmp,
4,01100011,6,24.936,NaN,NA,NA,
4,01100011,7,25.429000000000002,0.492,-1,1,
4,01101111,2,25.445,NaN,NA,NA,
5,01101111,3,25.445,NaN,NA,NA,
5,01101111,4,26.448,NaN,NA,NA,
5,01101111,5,26.651,NaN,NA,19410.bmp,A268.bmp,
5,01101111,6,27.656,NaN,NA,NA,
5,01101111,7,28.145,0.487,-1,1,
5,10111011,2,29.604,NaN,NA,NA,
6,10111011,3,29.604,NaN,NA,NA,
6,10111011,4,30.609,NaN,NA,NA,
6,10111011,5,30.813000000000002,NaN,NA,21720.bmp,A346.bmp,
6,10111011,6,31.815,NaN,NA,NA,
6,10111011,7,32.321,0.505,1,1,
6,10100000,2,32.339,NaN,NA,NA,
7,10100000,3,32.339,NaN,NA,NA,
7,10100000,4,33.339,NaN,NA,NA,
7,10100000,5,33.542,NaN,NA,27284.bmp,A48.bmp,
7,10100000,6,34.047000000000004,NaN,NA,NA,
7,10100000,7,34.619,0.5700000000000001,-1,1,
7,10010000,2,34.636,NaN,NA,NA,
8,10010000,3,34.636,NaN,NA,NA,
8,10010000,4,35.638,NaN,NA,NA,
8,10010000,5,35.839,NaN,NA,27291.bmp,A52.bmp,
8,10010000,6,36.342,NaN,NA,NA,
8,10010000,7,36.754,0.41100000000000003,1,2,
8,10010000,8,36.754,NaN,NA,NA,
8,00101010,2,39.774,NaN,NA,NA,
9,00101010,3,39.774,NaN,NA,NA,
9,00101010,4,40.778,NaN,NA,NA,
9,00101010,5,40.983000000000004,NaN,NA,07012.bmp,A144.bmp,
9,00101010,6,41.988,NaN,NA,NA,
9,00101010,7,42.503,0.514,-1,1,
9,10100010,2,42.52,NaN,NA,NA,
10,10100010,3,42.521,NaN,NA,NA,
10,10100010,4,43.525,NaN,NA,NA,
10,10100010,5,43.729,NaN,NA,27545.bmp,A64.bmp,
10,10100010,6,44.230000000000004,NaN,NA,NA,
10,10100010,7,44.616,0.385,-1,1,
10,10011000,2,44.633,NaN,NA,NA,
11,10011000,3,44.633,NaN,NA,NA,
11,10011000,4,45.634,NaN,NA,NA,
11,10011000,5,45.836,NaN,NA,28540.bmp,A96.bmp,
11,10011000,6,46.839,NaN,NA,NA,
11,10011000,7,47.249,0.40900000000000003,1,1,
11,00011000,2,47.266,NaN,NA,NA,
12,00011000,3,47.266,NaN,NA,NA,
12,00011000,4,48.267,NaN,NA,NA,
12,00011000,5,48.469,NaN,NA,01350.bmp,A100.bmp,
12,00011000,6,49.47,NaN,NA,NA,
12,00011000,7,49.945,0.47400000000000003,1,1,
12,10110111,2,49.961,NaN,NA,NA,
13,10110111,3,49.961,NaN,NA,NA,
13,10110111,4,50.965,NaN,NA,NA,
13,10110111,5,51.167,NaN,NA,25629.bmp,A368.bmp,
13,10110111,6,51.667,NaN,NA,NA,
13,10110111,7,52.216,0.548,1,1,
13,01110011,2,52.232,NaN,NA,NA,
14,01110011,3,52.232,NaN,NA,NA,
14,01110011,4,53.236000000000004,NaN,NA,NA,
14,01110011,5,53.438,NaN,NA,19322.bmp,A260.bmp,
14,01110011,6,53.942,NaN,NA,NA,
14,01110011,7,54.579,0.635,1,1,
14,10111000,2,54.595,NaN,NA,NA,
15,10111000,3,54.595,NaN,NA,NA,
15,10111000,4,55.595,NaN,NA,NA,
15,10111000,5,55.796,NaN,NA,25623.bmp,A364.bmp,
15,10111000,6,56.799,NaN,NA,NA,
15,10111000,7,57.354,0.554,1,1,
15,01110111,2,57.371,NaN,NA,NA,
16,01110111,3,57.371,NaN,NA,NA,
16,01110111,4,58.372,NaN,NA,NA,
16,01110111,5,58.575,NaN,NA,19050.bmp,A240.bmp,
16,01110111,6,59.076,NaN,NA,NA,
16,01110111,7,61.551,2.474,1,1,
16,00001111,2,61.569,NaN,NA,NA,
17,00001111,3,61.569,NaN,NA,NA,
17,00001111,4,62.569,NaN,NA,NA,
17,00001111,5,62.771,NaN,NA,02484.bmp,A122.bmp,
17,00001111,6,63.774,NaN,NA,NA,
17,00001111,7,64.584,0.809,-1,1,
17,00001101,2,64.602,NaN,NA,NA,
18,00001101,3,64.602,NaN,NA,NA,
18,00001101,4,65.602,NaN,NA,NA,
18,00001101,5,65.806,NaN,NA,02200.bmp,A114.bmp,
18,00001101,6,66.809,NaN,NA,NA,
18,00001101,7,67.544,0.734,-1,2,
18,00001101,8,67.544,NaN,NA,NA,
18,01000110,2,70.568,NaN,NA,NA,
19,01000110,3,70.568,NaN,NA,NA,
19,01000110,4,71.57000000000001,NaN,NA,NA,
19,01000110,5,71.772,NaN,NA,13180.bmp,A224.bmp,
19,01000110,6,72.275,NaN,NA,NA,
19,01000110,7,73.16,0.884,-1,1,
19,10001101,2,73.177,NaN,NA,NA,
20,10001101,3,73.177,NaN,NA,NA,
20,10001101,4,74.178,NaN,NA,NA,
20,10001101,5,74.381,NaN,NA,27481.bmp,A6.bmp,
20,10001101,6,75.383,NaN,NA,NA,
20,10001101,7,76.032,0.648,-1,1,
20,00001110,2,76.049,NaN,NA,NA,
21,00001110,3,76.049,NaN,NA,NA,
21,00001110,4,77.05,NaN,NA,NA,
21,00001110,5,77.253,NaN,NA,07249.bmp,A188.bmp,
21,00001110,6,78.255,NaN,NA,NA,
21,00001110,7,78.871,0.615,-1,1,
21,00001011,2,78.888,NaN,NA,NA,
22,00001011,3,78.888,NaN,NA,NA,
22,00001011,4,79.891,NaN,NA,NA,
22,00001011,5,80.096,NaN,NA,07030.bmp,A150.bmp,
22,00001011,6,81.10000000000001,NaN,NA,NA,
22,00001011,7,81.656,0.555,-1,1,
22,00010100,2,81.673,NaN,NA,NA,
23,00010100,3,81.673,NaN,NA,NA,
23,00010100,4,82.676,NaN,NA,NA,
23,00010100,5,82.877,NaN,NA,07235.bmp,A184.bmp,
23,00010100,6,83.378,NaN,NA,NA,
23,00010100,7,84.025,0.646,1,1,
23,01011101,2,84.042,NaN,NA,NA,
24,01011101,3,84.042,NaN,NA,NA,
24,01011101,4,85.044,NaN,NA,NA,
24,01011101,5,85.247,NaN,NA,19902.bmp,A314.bmp,
24,01011101,6,86.25,NaN,NA,NA,
24,01011101,7,86.687,0.436,1,1,
24,00010101,2,86.705,NaN,NA,NA,
25,00010101,3,86.705,NaN,NA,NA,
25,00010101,4,87.70700000000001,NaN,NA,NA,
25,00010101,5,87.908,NaN,NA,07043.bmp,A162.bmp,
25,00010101,6,88.411,NaN,NA,NA,
25,00010101,7,88.869,0.457,1,1,
25,00000111,2,88.887,NaN,NA,NA,
26,00000111,3,88.887,NaN,NA,NA,
26,00000111,4,89.889,NaN,NA,NA,
26,00000111,5,90.093,NaN,NA,07043.bmp,A162.bmp,
26,00000111,6,90.59700000000001,NaN,NA,NA,
26,00000111,7,91.144,0.546,-1,1,
26,10110111,2,91.16,NaN,NA,NA,
27,10110111,3,91.16,NaN,NA,NA,
27,10110111,4,92.161,NaN,NA,NA,
27,10110111,5,92.363,NaN,NA,28300.bmp,A88.bmp,
27,10110111,6,92.868,NaN,NA,NA,
27,10110111,7,93.682,0.8130000000000001,1,1,
27,01000100,2,93.699,NaN,NA,NA,
28,01000100,3,93.699,NaN,NA,NA,
28,01000100,4,94.702,NaN,NA,NA,
28,01000100,5,94.903,NaN,NA,196351.bmp,A302.bmp,
28,01000100,6,95.408,NaN,NA,NA,
28,01000100,7,95.97200000000001,0.5630000000000001,-1,2,
28,01000100,8,95.97200000000001,NaN,NA,NA,
28,01011110,2,98.994,NaN,NA,NA,
29,01011110,3,98.994,NaN,NA,NA,
29,01011110,4,99.996,NaN,NA,NA,
29,01011110,5,100.20100000000001,NaN,NA,16243.bmp,A230.bmp,
29,01011110,6,101.20100000000001,NaN,NA,NA,
29,01011110,7,101.876,0.674,1,1,
29,01001001,2,101.894,NaN,NA,NA,
30,01001001,3,101.894,NaN,NA,NA,
30,01001001,4,102.899,NaN,NA,NA,
30,01001001,5,103.10000000000001,NaN,NA,19163.bmp,A244.bmp,
30,01001001,6,104.101,NaN,NA,NA,
30,01001001,7,106.223,2.121,-1,1,
30,00001100,2,106.241,NaN,NA,NA,
31,00001100,3,106.241,NaN,NA,NA,
31,00001100,4,107.245,NaN,NA,NA,
31,00001100,5,107.446,NaN,NA,07590.bmp,A2.bmp,
31,00001100,6,108.45,NaN,NA,NA,
31,00001100,7,109.027,0.5760000000000001,-1,1,
31,00001101,2,109.045,NaN,NA,NA,
32,00001101,3,109.045,NaN,NA,NA,
32,00001101,4,110.047,NaN,NA,NA,
32,00001101,5,110.251,NaN,NA,08065.bmp,A206.bmp,
32,00001101,6,111.255,NaN,NA,NA,
32,00001101,7,111.759,0.503,-1,1,
32,01101101,2,111.777,NaN,NA,NA,
33,01101101,3,111.777,NaN,NA,NA,
33,01101101,4,112.779,NaN,NA,NA,
33,01101101,5,112.98100000000001,NaN,NA,19253.bmp,A256.bmp,
33,01101101,6,113.98400000000001,NaN,NA,NA,
33,01101101,7,114.485,0.5,-1,1,
33,10000100,2,114.502,NaN,NA,NA,
34,10000100,3,114.502,NaN,NA,NA,
