Orginal File Name:,DP-JT1-2018_1_3_191.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36,IP: undefined,Time:,2018_1_3_191,Parameter File:,None:FromPsyToolkit,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('TRIAL_ONSET', 3), ('CUE_ONSET', 4), ('IMAGE_ONSET', 5), ('TARGET_ONSET', 6), ('RESPONSE', 7), ('ERROR_DELAY', 8), ('BREAK_ONSET', 9), ('BREAK_END', 10)],Trial Types are coded as follows: 8 bits representing [valence neut/neg/pos] [target_orientation H/V] [target_side left/right] [duration .5/1] [valenced_image left/right] [cue_orientation H/V] [cue_side left/right] 
trial_number,trial_type,event_code,absolute_time,response_time,response,result
0,00101101,1,3.25,NaN,NA,NA,
0,00101101,2,3.251,NaN,NA,NA,
1,00101101,3,3.251,NaN,NA,NA,
1,00101101,4,4.252,NaN,NA,NA,
1,00101101,5,4.458,NaN,NA,07017.bmp,A17.bmp,
1,00101101,6,5.46,NaN,NA,NA,
1,00101101,7,6.013,0.551,-1,1,
1,10001001,2,6.027,NaN,NA,NA,
2,10001001,3,6.027,NaN,NA,NA,
2,10001001,4,7.029,NaN,NA,NA,
2,10001001,5,7.232,NaN,NA,22209.bmp,A369.bmp,
2,10001001,6,8.237,NaN,NA,NA,
2,10001001,7,8.768,0.53,-1,1,
2,01100011,2,8.782,NaN,NA,NA,
3,01100011,3,8.782,NaN,NA,NA,
3,01100011,4,9.787,NaN,NA,NA,
3,01100011,5,9.993,NaN,NA,19183.bmp,A309.bmp,
3,01100011,6,10.497,NaN,NA,NA,
3,01100011,7,11.01,0.512,-1,1,
3,01000011,2,11.024000000000001,NaN,NA,NA,
4,01000011,3,11.024000000000001,NaN,NA,NA,
4,01000011,4,12.029,NaN,NA,NA,
4,01000011,5,12.232000000000001,NaN,NA,13195.bmp,A251.bmp,
4,01000011,6,12.738,NaN,NA,NA,
4,01000011,7,13.301,0.561,-1,1,
4,10100111,2,13.314,NaN,NA,NA,
5,10100111,3,13.314,NaN,NA,NA,
5,10100111,4,14.319,NaN,NA,NA,
5,10100111,5,14.523,NaN,NA,25593.bmp,A61.bmp,
5,10100111,6,15.028,NaN,NA,NA,
5,10100111,7,15.568,0.539,-1,1,
5,00101010,2,16.47,NaN,NA,NA,
6,00101010,3,16.47,NaN,NA,NA,
6,00101010,4,17.471,NaN,NA,NA,
6,00101010,5,17.676000000000002,NaN,NA,02211.bmp,A107.bmp,
6,00101010,6,18.68,NaN,NA,NA,
6,00101010,7,19.176000000000002,0.495,-1,1,
6,01011100,2,19.19,NaN,NA,NA,
7,01011100,3,19.19,NaN,NA,NA,
7,01011100,4,20.192,NaN,NA,NA,
7,01011100,5,20.394000000000002,NaN,NA,13195.bmp,A251.bmp,
7,01011100,6,21.397000000000002,NaN,NA,NA,
7,01011100,7,21.88,0.481,1,1,
7,01111111,2,21.894000000000002,NaN,NA,NA,
8,01111111,3,21.894000000000002,NaN,NA,NA,
8,01111111,4,22.895,NaN,NA,NA,
8,01111111,5,23.101,NaN,NA,19600.bmp,A327.bmp,
8,01111111,6,24.103,NaN,NA,NA,
8,01111111,7,24.629,0.525,1,1,
8,10110000,2,24.643,NaN,NA,NA,
9,10110000,3,24.643,NaN,NA,NA,
9,10110000,4,25.644000000000002,NaN,NA,NA,
9,10110000,5,25.846,NaN,NA,21440.bmp,A333.bmp,
9,10110000,6,26.352,NaN,NA,NA,
9,10110000,7,26.886,0.533,1,1,
9,01011110,2,26.900000000000002,NaN,NA,NA,
10,01011110,3,26.900000000000002,NaN,NA,NA,
10,01011110,4,27.903000000000002,NaN,NA,NA,
10,01011110,5,28.109,NaN,NA,13500.bmp,A265.bmp,
10,01011110,6,29.113,NaN,NA,NA,
10,01011110,7,29.621000000000002,0.506,1,1,
