Orginal File Name:,DP-JT5-2018_2_5_1912.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36,IP: undefined,Time:,2018_2_5_1912,Parameter File:,None:FromPsyToolkit,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('TRIAL_ONSET', 3), ('CUE_ONSET', 4), ('IMAGE_ONSET', 5), ('TARGET_ONSET', 6), ('RESPONSE', 7), ('ERROR_DELAY', 8), ('BREAK_ONSET', 9), ('BREAK_END', 10)],Trial Types are coded as follows: 8 bits representing [valence neut/neg/pos] [target_orientation H/V] [target_side left/right] [duration .5/1] [valenced_image left/right] [cue_orientation H/V] [cue_side left/right] 
trial_number,trial_type,event_code,absolute_time,response_time,response,result
0,00010010,1,13.903,NaN,NA,NA,
0,00010010,2,13.906,NaN,NA,NA,
1,00010010,3,13.906,NaN,NA,NA,
1,00010010,4,14.911,NaN,NA,NA,
1,00010010,5,15.115,NaN,NA,08065.bmp,A206.bmp,
1,00010010,6,15.621,NaN,NA,NA,
1,00010010,7,16.240000000000002,0.618,1,1,
1,01011011,2,16.258,NaN,NA,NA,
2,01011011,3,16.258,NaN,NA,NA,
2,01011011,4,17.262,NaN,NA,NA,
2,01011011,5,17.469,NaN,NA,19425.bmp,A28.bmp,
2,01011011,6,18.471,NaN,NA,NA,
2,01011011,7,19.015,0.543,1,1,
2,00000101,2,19.034,NaN,NA,NA,
3,00000101,3,19.034,NaN,NA,NA,
3,00000101,4,20.039,NaN,NA,NA,
3,00000101,5,20.242,NaN,NA,07090.bmp,A170.bmp,
3,00000101,6,20.747,NaN,NA,NA,
3,00000101,7,21.363,0.614,-1,1,
3,10100001,2,21.382,NaN,NA,NA,
4,10100001,3,21.382,NaN,NA,NA,
4,10100001,4,22.387,NaN,NA,NA,
4,10100001,5,22.587,NaN,NA,21620.bmp,A342.bmp,
4,10100001,6,23.093,NaN,NA,NA,
4,10100001,7,23.61,0.514,-1,1,
4,10100010,2,23.627,NaN,NA,NA,
5,10100010,3,23.627,NaN,NA,NA,
5,10100010,4,24.631,NaN,NA,NA,
5,10100010,5,24.837,NaN,NA,21810.bmp,A348.bmp,
5,10100010,6,25.339000000000002,NaN,NA,NA,
5,10100010,7,25.739,0.398,-1,2,
5,10100010,8,25.739,NaN,NA,NA,
5,00010010,2,29.292,NaN,NA,NA,
6,00010010,3,29.292,NaN,NA,NA,
6,00010010,4,30.295,NaN,NA,NA,
6,00010010,5,30.501,NaN,NA,09070.bmp,A212.bmp,
6,00010010,6,31.002,NaN,NA,NA,
6,00010010,7,31.456,0.452,1,1,
6,01110111,2,31.474,NaN,NA,NA,
7,01110111,3,31.474,NaN,NA,NA,
7,01110111,4,32.479,NaN,NA,NA,
7,01110111,5,32.681,NaN,NA,19253.bmp,A256.bmp,
7,01110111,6,33.187,NaN,NA,NA,
7,01110111,7,33.719,0.531,1,1,
7,01110110,2,33.738,NaN,NA,NA,
8,01110110,3,33.738,NaN,NA,NA,
8,01110110,4,34.74,NaN,NA,NA,
