Orginal File Name:,DP-JT1-2018_2_2_1118.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36,IP: undefined,Time:,2018_2_2_1118,Parameter File:,None:FromPsyToolkit,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('TRIAL_ONSET', 3), ('CUE_ONSET', 4), ('IMAGE_ONSET', 5), ('TARGET_ONSET', 6), ('RESPONSE', 7), ('ERROR_DELAY', 8), ('BREAK_ONSET', 9), ('BREAK_END', 10)],Trial Types are coded as follows: 8 bits representing [valence neut/neg/pos] [target_orientation H/V] [target_side left/right] [duration .5/1] [valenced_image left/right] [cue_orientation H/V] [cue_side left/right] 
trial_number,trial_type,event_code,absolute_time,response_time,response,result
0,10011110,1,3.7070000000000003,NaN,NA,NA,
0,10011110,2,3.709,NaN,NA,NA,
1,10011110,3,3.709,NaN,NA,NA,
1,10011110,4,4.715,NaN,NA,NA,
1,10011110,5,4.92,NaN,NA,25611.bmp,A63.bmp,
1,10011110,6,5.923,NaN,NA,NA,
1,10011110,7,6.462,0.537,1,2,
1,10011110,8,6.462,NaN,NA,NA,
1,10110101,2,9.483,NaN,NA,NA,
2,10110101,3,9.483,NaN,NA,NA,
2,10110101,4,10.486,NaN,NA,NA,
2,10110101,5,10.687,NaN,NA,22000.bmp,A355.bmp,
2,10110101,6,11.191,NaN,NA,NA,
2,10110101,7,11.741,0.547,1,1,
2,00000001,2,11.754,NaN,NA,NA,
3,00000001,3,11.754,NaN,NA,NA,
3,00000001,4,12.758000000000001,NaN,NA,NA,
3,00000001,5,12.962,NaN,NA,07036.bmp,A179.bmp,
3,00000001,6,13.465,NaN,NA,NA,
3,00000001,7,13.958,0.492,-1,1,
3,10010111,2,13.972,NaN,NA,NA,
4,10010111,3,13.972,NaN,NA,NA,
4,10010111,4,14.973,NaN,NA,NA,
4,10010111,5,15.175,NaN,NA,22331.bmp,A373.bmp,
4,10010111,6,15.679,NaN,NA,NA,
4,10010111,7,16.14,0.459,1,1,
4,10010011,2,16.154,NaN,NA,NA,
5,10010011,3,16.154,NaN,NA,NA,
5,10010011,4,17.156,NaN,NA,NA,
5,10010011,5,17.358,NaN,NA,21750.bmp,A351.bmp,
5,10010011,6,17.859,NaN,NA,NA,
5,10010011,7,18.451,0.591,1,1,
5,10010010,2,19.543,NaN,NA,NA,
6,10010010,3,19.543,NaN,NA,NA,
6,10010010,4,20.544,NaN,NA,NA,
6,10010010,5,20.744,NaN,NA,22630.bmp,A39.bmp,
6,10010010,6,21.247,NaN,NA,NA,
6,10010010,7,21.935,0.687,1,1,
6,01110011,2,21.95,NaN,NA,NA,
7,01110011,3,21.95,NaN,NA,NA,
7,01110011,4,22.955000000000002,NaN,NA,NA,
7,01110011,5,23.157,NaN,NA,13061.bmp,A241.bmp,
7,01110011,6,23.66,NaN,NA,NA,
7,01110011,7,24.223,0.562,1,1,
7,00110000,2,24.236,NaN,NA,NA,
8,00110000,3,24.236,NaN,NA,NA,
8,00110000,4,25.238,NaN,NA,NA,
8,00110000,5,25.443,NaN,NA,05740.bmp,A151.bmp,
8,00110000,6,25.944,NaN,NA,NA,
8,00110000,7,26.409,0.463,1,1,
8,10010111,2,26.423000000000002,NaN,NA,NA,
9,10010111,3,26.423000000000002,NaN,NA,NA,
9,10010111,4,27.423000000000002,NaN,NA,NA,
9,10010111,5,27.625,NaN,NA,21603.bmp,A341.bmp,
9,10010111,6,28.126,NaN,NA,NA,
9,10010111,7,28.657,0.529,1,1,
9,00111010,2,28.67,NaN,NA,NA,
10,00111010,3,28.67,NaN,NA,NA,
10,00111010,4,29.677,NaN,NA,NA,
10,00111010,5,29.881,NaN,NA,01645.bmp,A101.bmp,
10,00111010,6,30.886,NaN,NA,NA,
10,00111010,7,31.488,0.601,1,1,
