Orginal File Name:,DP-JAMESTEST1-2018_1_2_1615.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36,IP: ::1,Time:,2018_1_2_1615,Parameter File:,None:FromPsyToolkit,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('TRIAL_ONSET', 3), ('CUE_ONSET', 4), ('IMAGE_ONSET', 5), ('TARGET_ONSET', 6), ('RESPONSE', 7), ('ERROR_DELAY', 8), ('BREAK_ONSET', 9), ('BREAK_END', 10)],Trial Types are coded as follows: 8 bits representing [valence neut/neg/pos] [target_orientation H/V] [target_side left/right] [duration .5/1] [valenced_image left/right] [cue_orientation H/V] [cue_side left/right] 
trial_number,trial_type,event_code,absolute_time,response_time,response,result
0,00011000,1,2.97,NaN,NA,NA,
0,00011000,2,2.971,NaN,NA,NA,
1,00011000,3,2.971,NaN,NA,NA,
1,00011000,4,3.973,NaN,NA,NA,
1,00011000,5,4.1770000000000005,NaN,NA,06150.bmp,A155.bmp,
1,00011000,6,5.178,NaN,NA,NA,
1,00011000,7,6.542,1.363,1,1,
1,00101001,2,6.555,NaN,NA,NA,
2,00101001,3,6.555,NaN,NA,NA,
2,00101001,4,7.559,NaN,NA,NA,
2,00101001,5,7.76,NaN,NA,07010.bmp,A167.bmp,
2,00101001,6,8.761000000000001,NaN,NA,NA,
2,00101001,7,9.254,0.492,-1,1,
2,10011011,2,9.268,NaN,NA,NA,
3,10011011,3,9.268,NaN,NA,NA,
3,10011011,4,10.273,NaN,NA,NA,
3,10011011,5,10.474,NaN,NA,22331.bmp,A373.bmp,
3,10011011,6,11.475,NaN,NA,NA,
3,10011011,7,11.967,0.489,1,1,
3,01000100,2,11.98,NaN,NA,NA,
4,01000100,3,11.98,NaN,NA,NA,
4,01000100,4,12.981,NaN,NA,NA,
4,01000100,5,13.181000000000001,NaN,NA,16415.bmp,A289.bmp,
4,01000100,6,13.683,NaN,NA,NA,
4,01000100,7,14.123000000000001,0.439,-1,1,
4,10011101,2,14.135,NaN,NA,NA,
5,10011101,3,14.135,NaN,NA,NA,
5,10011101,4,15.14,NaN,NA,NA,
5,10011101,5,15.345,NaN,NA,25551.bmp,A59.bmp,
5,10011101,6,16.347,NaN,NA,NA,
5,10011101,7,16.749,0.4,1,1,
5,00110010,2,19.164,NaN,NA,NA,
6,00110010,3,19.164,NaN,NA,NA,
6,00110010,4,20.167,NaN,NA,NA,
6,00110010,5,20.371,NaN,NA,01645.bmp,A101.bmp,
6,00110010,6,20.876,NaN,NA,NA,
6,00110010,7,21.284,0.406,1,1,
6,01111101,2,21.297,NaN,NA,NA,
7,01111101,3,21.297,NaN,NA,NA,
7,01111101,4,22.302,NaN,NA,NA,
7,01111101,5,22.503,NaN,NA,16021.bmp,A27.bmp,
7,01111101,6,23.504,NaN,NA,NA,
7,01111101,7,23.946,0.441,1,1,
7,10111110,2,23.958000000000002,NaN,NA,NA,
8,10111110,3,23.958000000000002,NaN,NA,NA,
8,10111110,4,24.961000000000002,NaN,NA,NA,
8,10111110,5,25.164,NaN,NA,25460.bmp,A55.bmp,
8,10111110,6,26.165,NaN,NA,NA,
8,10111110,7,26.608,0.442,1,1,
8,10001000,2,26.621000000000002,NaN,NA,NA,
9,10001000,3,26.621000000000002,NaN,NA,NA,
9,10001000,4,27.624000000000002,NaN,NA,NA,
9,10001000,5,27.824,NaN,NA,21603.bmp,A341.bmp,
9,10001000,6,28.826,NaN,NA,NA,
9,10001000,7,29.358,0.531,-1,1,
9,00100101,2,29.372,NaN,NA,NA,
10,00100101,3,29.372,NaN,NA,NA,
10,00100101,4,30.376,NaN,NA,NA,
10,00100101,5,30.578,NaN,NA,07170.bmp,A19.bmp,
10,00100101,6,31.083000000000002,NaN,NA,NA,
10,00100101,7,31.556,0.47200000000000003,-1,1,
