Orginal File Name:,DP-JT2-2018_2_4_1548.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36,IP: undefined,Time:,2018_2_4_1548,Parameter File:,None:FromPsyToolkit,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('TRIAL_ONSET', 3), ('CUE_ONSET', 4), ('IMAGE_ONSET', 5), ('TARGET_ONSET', 6), ('RESPONSE', 7), ('ERROR_DELAY', 8), ('BREAK_ONSET', 9), ('BREAK_END', 10)],Trial Types are coded as follows: 8 bits representing [valence neut/neg/pos] [target_orientation H/V] [target_side left/right] [duration .5/1] [valenced_image left/right] [cue_orientation H/V] [cue_side left/right] 
trial_number,trial_type,event_code,absolute_time,response_time,response,result
0,01111111,1,5.148,NaN,NA,NA,
0,01111111,2,5.149,NaN,NA,NA,
1,01111111,3,5.149,NaN,NA,NA,
1,01111111,4,6.1530000000000005,NaN,NA,NA,
1,01111111,5,6.357,NaN,NA,17380.bmp,A301.bmp,
1,01111111,6,7.36,NaN,NA,NA,
1,01111111,7,10.403,3.0420000000000003,1,1,
1,01001010,2,10.418000000000001,NaN,NA,NA,
2,01001010,3,10.418000000000001,NaN,NA,NA,
2,01001010,4,11.424,NaN,NA,NA,
2,01001010,5,11.626,NaN,NA,16838.bmp,A3.bmp,
2,01001010,6,12.632,NaN,NA,NA,
2,01001010,7,13.133000000000001,0.5,-1,1,
2,10010010,2,13.145,NaN,NA,NA,
3,10010010,3,13.145,NaN,NA,NA,
3,10010010,4,14.149000000000001,NaN,NA,NA,
3,10010010,5,14.354000000000001,NaN,NA,27472.bmp,A85.bmp,
3,10010010,6,14.857000000000001,NaN,NA,NA,
3,10010010,7,15.412,0.554,1,1,
3,10111111,2,15.426,NaN,NA,NA,
4,10111111,3,15.426,NaN,NA,NA,
4,10111111,4,16.429000000000002,NaN,NA,NA,
4,10111111,5,16.63,NaN,NA,21722.bmp,A35.bmp,
4,10111111,6,17.632,NaN,NA,NA,
4,10111111,7,18.098,0.464,1,1,
4,01110000,2,18.111,NaN,NA,NA,
5,01110000,3,18.111,NaN,NA,NA,
5,01110000,4,19.116,NaN,NA,NA,
5,01110000,5,19.323,NaN,NA,19325.bmp,A319.bmp,
5,01110000,6,19.824,NaN,NA,NA,
5,01110000,7,20.351,0.525,1,1,
5,10110111,2,21.285,NaN,NA,NA,
6,10110111,3,21.285,NaN,NA,NA,
6,10110111,4,22.286,NaN,NA,NA,
6,10110111,5,22.492,NaN,NA,22442.bmp,A381.bmp,
6,10110111,6,22.995,NaN,NA,NA,
6,10110111,7,23.488,0.492,1,1,
6,01010000,2,23.501,NaN,NA,NA,
7,01010000,3,23.501,NaN,NA,NA,
7,01010000,4,24.507,NaN,NA,NA,
7,01010000,5,24.711000000000002,NaN,NA,16563.bmp,A293.bmp,
7,01010000,6,25.216,NaN,NA,NA,
7,01010000,7,25.785,0.5670000000000001,1,1,
7,01100010,2,25.798000000000002,NaN,NA,NA,
8,01100010,3,25.798000000000002,NaN,NA,NA,
8,01100010,4,26.8,NaN,NA,NA,
8,01100010,5,27.003,NaN,NA,16838.bmp,A3.bmp,
8,01100010,6,27.508,NaN,NA,NA,
8,01100010,7,27.990000000000002,0.47900000000000004,-1,1,
8,01101111,2,28.003,NaN,NA,NA,
9,01101111,3,28.003,NaN,NA,NA,
9,01101111,4,29.009,NaN,NA,NA,
9,01101111,5,29.214000000000002,NaN,NA,13530.bmp,A267.bmp,
9,01101111,6,30.221,NaN,NA,NA,
9,01101111,7,30.633,0.41200000000000003,-1,1,
9,01100001,2,30.646,NaN,NA,NA,
10,01100001,3,30.646,NaN,NA,NA,
10,01100001,4,31.647000000000002,NaN,NA,NA,
10,01100001,5,31.85,NaN,NA,13301.bmp,A261.bmp,
10,01100001,6,32.351,NaN,NA,NA,
10,01100001,7,32.887,0.534,-1,2,
10,01100001,8,32.887,NaN,NA,NA,
