Orginal File Name:,DP-JAMESTEST1-2018_1_2_1617.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36,IP: ::1,Time:,2018_1_2_1617,Parameter File:,None:FromPsyToolkit,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('TRIAL_ONSET', 3), ('CUE_ONSET', 4), ('IMAGE_ONSET', 5), ('TARGET_ONSET', 6), ('RESPONSE', 7), ('ERROR_DELAY', 8), ('BREAK_ONSET', 9), ('BREAK_END', 10)],Trial Types are coded as follows: 8 bits representing [valence neut/neg/pos] [target_orientation H/V] [target_side left/right] [duration .5/1] [valenced_image left/right] [cue_orientation H/V] [cue_side left/right] 
trial_number,trial_type,event_code,absolute_time,response_time,response,result
0,10000001,1,3.321,NaN,NA,NA,
0,10000001,2,3.322,NaN,NA,NA,
1,10000001,3,3.322,NaN,NA,NA,
1,10000001,4,4.324,NaN,NA,NA,
1,10000001,5,4.525,NaN,NA,21999.bmp,A353.bmp,
1,10000001,6,5.029,NaN,NA,NA,
1,10000001,7,5.618,0.588,-1,1,
1,00011111,2,5.632,NaN,NA,NA,
2,00011111,3,5.632,NaN,NA,NA,
2,00011111,4,6.633,NaN,NA,NA,
2,00011111,5,6.835,NaN,NA,02381.bmp,A113.bmp,
2,00011111,6,7.838,NaN,NA,NA,
2,00011111,7,8.326,0.487,1,1,
2,00011010,2,8.34,NaN,NA,NA,
3,00011010,3,8.34,NaN,NA,NA,
3,00011010,4,9.341000000000001,NaN,NA,NA,
3,00011010,5,9.545,NaN,NA,02840.bmp,A137.bmp,
3,00011010,6,10.546,NaN,NA,NA,
3,00011010,7,11.068,0.521,1,1,
3,01101110,2,11.082,NaN,NA,NA,
4,01101110,3,11.082,NaN,NA,NA,
4,01101110,4,12.086,NaN,NA,NA,
4,01101110,5,12.289,NaN,NA,12205.bmp,A221.bmp,
4,01101110,6,13.291,NaN,NA,NA,
4,01101110,7,13.879,0.587,-1,1,
4,10100100,2,13.891,NaN,NA,NA,
5,10100100,3,13.891,NaN,NA,NA,
5,10100100,4,14.893,NaN,NA,NA,
5,10100100,5,15.093,NaN,NA,25622.bmp,A67.bmp,
5,10100100,6,15.598,NaN,NA,NA,
5,10100100,7,16.228,0.629,-1,1,
5,00001011,2,17.152,NaN,NA,NA,
6,00001011,3,17.152,NaN,NA,NA,
6,00001011,4,18.155,NaN,NA,NA,
6,00001011,5,18.356,NaN,NA,07010.bmp,A167.bmp,
6,00001011,6,19.358,NaN,NA,NA,
6,00001011,7,19.852,0.493,-1,1,
6,10111100,2,19.864,NaN,NA,NA,
7,10111100,3,19.864,NaN,NA,NA,
7,10111100,4,20.869,NaN,NA,NA,
7,10111100,5,21.07,NaN,NA,25622.bmp,A67.bmp,
7,10111100,6,22.071,NaN,NA,NA,
7,10111100,7,22.531,0.458,1,1,
7,01000011,2,22.542,NaN,NA,NA,
8,01000011,3,22.542,NaN,NA,NA,
8,01000011,4,23.544,NaN,NA,NA,
8,01000011,5,23.745,NaN,NA,16263.bmp,A277.bmp,
8,01000011,6,24.248,NaN,NA,NA,
8,01000011,7,24.888,0.639,-1,1,
8,01111000,2,24.901,NaN,NA,NA,
9,01111000,3,24.901,NaN,NA,NA,
9,01111000,4,25.903000000000002,NaN,NA,NA,
9,01111000,5,26.108,NaN,NA,16838.bmp,A3.bmp,
9,01111000,6,27.109,NaN,NA,NA,
9,01111000,7,27.764,0.654,1,1,
9,00100100,2,27.776,NaN,NA,NA,
10,00100100,3,27.776,NaN,NA,NA,
10,00100100,4,28.778000000000002,NaN,NA,NA,
10,00100100,5,28.979,NaN,NA,07255.bmp,A203.bmp,
10,00100100,6,29.479,NaN,NA,NA,
10,00100100,7,29.936,0.456,-1,1,
