Orginal File Name:,DP-JAMESTEST1-2018_1_2_1638.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36,IP: ::1,Time:,2018_1_2_1638,Parameter File:,None:FromPsyToolkit,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('TRIAL_ONSET', 3), ('CUE_ONSET', 4), ('IMAGE_ONSET', 5), ('TARGET_ONSET', 6), ('RESPONSE', 7), ('ERROR_DELAY', 8), ('BREAK_ONSET', 9), ('BREAK_END', 10)],Trial Types are coded as follows: 8 bits representing [valence neut/neg/pos] [target_orientation H/V] [target_side left/right] [duration .5/1] [valenced_image left/right] [cue_orientation H/V] [cue_side left/right] 
trial_number,trial_type,event_code,absolute_time,response_time,response,result
0,10000101,1,3.899,NaN,NA,NA,
0,10000101,2,3.9,NaN,NA,NA,
1,10000101,3,3.9,NaN,NA,NA,
1,10000101,4,4.902,NaN,NA,NA,
1,10000101,5,5.104,NaN,NA,25551.bmp,A59.bmp,
1,10000101,6,5.609,NaN,NA,NA,
1,10000101,7,5.996,0.386,-1,1,
1,01000100,2,6.008,NaN,NA,NA,
2,01000100,3,6.008,NaN,NA,NA,
2,01000100,4,7.013,NaN,NA,NA,
2,01000100,5,7.216,NaN,NA,19561.bmp,A325.bmp,
2,01000100,6,7.716,NaN,NA,NA,
2,01000100,7,8.151,0.433,-1,1,
2,10000101,2,8.164,NaN,NA,NA,
3,10000101,3,8.164,NaN,NA,NA,
3,10000101,4,9.167,NaN,NA,NA,
3,10000101,5,9.368,NaN,NA,25982.bmp,A7.bmp,
3,10000101,6,9.871,NaN,NA,NA,
3,10000101,7,10.281,0.40900000000000003,-1,1,
3,01100010,2,10.294,NaN,NA,NA,
4,01100010,3,10.294,NaN,NA,NA,
4,01100010,4,11.299,NaN,NA,NA,
4,01100010,5,11.503,NaN,NA,19185.bmp,A31.bmp,
4,01100010,6,12.003,NaN,NA,NA,
4,01100010,7,12.528,0.524,-1,1,
4,00000101,2,12.540000000000001,NaN,NA,NA,
5,00000101,3,12.540000000000001,NaN,NA,NA,
5,00000101,4,13.544,NaN,NA,NA,
5,00000101,5,13.749,NaN,NA,07211.bmp,A199.bmp,
5,00000101,6,14.253,NaN,NA,NA,
5,00000101,7,15.028,0.774,-1,1,
5,01011011,2,15.832,NaN,NA,NA,
6,01011011,3,15.832,NaN,NA,NA,
6,01011011,4,16.835,NaN,NA,NA,
6,01011011,5,17.035,NaN,NA,19300.bmp,A313.bmp,
6,01011011,6,18.041,NaN,NA,NA,
6,01011011,7,18.665,0.623,1,1,
6,01011001,2,18.677,NaN,NA,NA,
7,01011001,3,18.677,NaN,NA,NA,
7,01011001,4,19.678,NaN,NA,NA,
7,01011001,5,19.879,NaN,NA,19320.bmp,A317.bmp,
7,01011001,6,20.88,NaN,NA,NA,
7,01011001,7,21.326,0.444,1,1,
7,01100011,2,21.339000000000002,NaN,NA,NA,
8,01100011,3,21.339000000000002,NaN,NA,NA,
8,01100011,4,22.34,NaN,NA,NA,
8,01100011,5,22.545,NaN,NA,12703.bmp,A229.bmp,
8,01100011,6,23.047,NaN,NA,NA,
8,01100011,7,23.506,0.458,-1,1,
8,10110100,2,23.518,NaN,NA,NA,
9,10110100,3,23.518,NaN,NA,NA,
9,10110100,4,24.52,NaN,NA,NA,
9,10110100,5,24.721,NaN,NA,22091.bmp,A365.bmp,
9,10110100,6,25.223,NaN,NA,NA,
9,10110100,7,25.862000000000002,0.638,1,1,
9,00011110,2,25.876,NaN,NA,NA,
10,00011110,3,25.876,NaN,NA,NA,
10,00011110,4,26.877,NaN,NA,NA,
10,00011110,5,27.083000000000002,NaN,NA,07170.bmp,A19.bmp,
10,00011110,6,28.086000000000002,NaN,NA,NA,
10,00011110,7,28.594,0.506,1,1,
