Orginal File Name:,DP-JAMESTEST1-2018_1_2_1623.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36,IP: ::1,Time:,2018_1_2_1623,Parameter File:,None:FromPsyToolkit,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('TRIAL_ONSET', 3), ('CUE_ONSET', 4), ('IMAGE_ONSET', 5), ('TARGET_ONSET', 6), ('RESPONSE', 7), ('ERROR_DELAY', 8), ('BREAK_ONSET', 9), ('BREAK_END', 10)],Trial Types are coded as follows: 8 bits representing [valence neut/neg/pos] [target_orientation H/V] [target_side left/right] [duration .5/1] [valenced_image left/right] [cue_orientation H/V] [cue_side left/right] 
trial_number,trial_type,event_code,absolute_time,response_time,response,result
0,10011011,1,4.564,NaN,NA,NA,
0,10011011,2,4.565,NaN,NA,NA,
1,10011011,3,4.565,NaN,NA,NA,
1,10011011,4,5.567,NaN,NA,NA,
1,10011011,5,5.768,NaN,NA,22331.bmp,A373.bmp,
1,10011011,6,6.772,NaN,NA,NA,
1,10011011,7,8.453,1.68,1,2,
1,10011011,8,8.453,NaN,NA,NA,
1,01001000,2,11.472,NaN,NA,NA,
2,01001000,3,11.472,NaN,NA,NA,
2,01001000,4,12.473,NaN,NA,NA,
2,01001000,5,12.675,NaN,NA,19000.bmp,A303.bmp,
2,01001000,6,13.677,NaN,NA,NA,
2,01001000,7,14.096,0.418,-1,1,
2,10110100,2,14.109,NaN,NA,NA,
3,10110100,3,14.109,NaN,NA,NA,
3,10110100,4,15.109,NaN,NA,NA,
3,10110100,5,15.31,NaN,NA,22387.bmp,A377.bmp,
3,10110100,6,15.811,NaN,NA,NA,
3,10110100,7,16.221,0.40900000000000003,1,1,
3,01010101,2,16.234,NaN,NA,NA,
4,01010101,3,16.234,NaN,NA,NA,
4,01010101,4,17.238,NaN,NA,NA,
4,01010101,5,17.439,NaN,NA,16838.bmp,A3.bmp,
4,01010101,6,17.945,NaN,NA,NA,
4,01010101,7,18.399,0.453,1,1,
4,10010000,2,18.412,NaN,NA,NA,
5,10010000,3,18.412,NaN,NA,NA,
5,10010000,4,19.413,NaN,NA,NA,
5,10010000,5,19.615000000000002,NaN,NA,21450.bmp,A335.bmp,
5,10010000,6,20.115000000000002,NaN,NA,NA,
5,10010000,7,20.56,0.444,1,1,
5,01100000,2,21.476,NaN,NA,NA,
6,01100000,3,21.476,NaN,NA,NA,
6,01100000,4,22.481,NaN,NA,NA,
6,01100000,5,22.685,NaN,NA,13230.bmp,A259.bmp,
6,01100000,6,23.189,NaN,NA,NA,
6,01100000,7,23.692,0.501,-1,1,
6,10001100,2,23.706,NaN,NA,NA,
7,10001100,3,23.706,NaN,NA,NA,
7,10001100,4,24.711000000000002,NaN,NA,NA,
7,10001100,5,24.915,NaN,NA,28170.bmp,A93.bmp,
7,10001100,6,25.919,NaN,NA,NA,
7,10001100,7,26.44,0.52,-1,1,
7,10011000,2,26.453,NaN,NA,NA,
8,10011000,3,26.453,NaN,NA,NA,
8,10011000,4,27.456,NaN,NA,NA,
8,10011000,5,27.656,NaN,NA,27270.bmp,A77.bmp,
8,10011000,6,28.658,NaN,NA,NA,
8,10011000,7,29.234,0.5750000000000001,1,1,
8,01011001,2,29.246000000000002,NaN,NA,NA,
9,01011001,3,29.246000000000002,NaN,NA,NA,
9,01011001,4,30.246000000000002,NaN,NA,NA,
9,01011001,5,30.447,NaN,NA,16360.bmp,A287.bmp,
9,01011001,6,31.448,NaN,NA,NA,
9,01011001,7,31.967000000000002,0.518,1,1,
9,00101110,2,31.98,NaN,NA,NA,
10,00101110,3,31.98,NaN,NA,NA,
10,00101110,4,32.982,NaN,NA,NA,
10,00101110,5,33.183,NaN,NA,02880.bmp,A139.bmp,
10,00101110,6,34.184,NaN,NA,NA,
10,00101110,7,34.631,0.446,-1,1,
