Orginal File Name:,DP-JAMESTEST1-2018_1_1_1528.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36,IP: ::1,Time:,2018_1_1_1528,Parameter File:,None:FromPsyToolkit,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('TRIAL_ONSET', 3), ('CUE_ONSET', 4), ('IMAGE_ONSET', 5), ('TARGET_ONSET', 6), ('RESPONSE', 7), ('ERROR_DELAY', 8), ('BREAK_ONSET', 9), ('BREAK_END', 10)],Trial Types are coded as follows: 8 bits representing [valence neut/neg/pos] [target_orientation H/V] [target_side left/right] [duration .5/1] [valenced_image left/right] [cue_orientation H/V] [cue_side left/right] 
trial_number,trial_type,event_code,absolute_time,response_time,response,result
0,00111101,1,3.444,NaN,NA,NA,
0,00111101,2,3.447,NaN,NA,NA,
1,00111101,3,3.447,NaN,NA,NA,
1,00111101,4,4.45,NaN,NA,NA,
1,00111101,5,4.654,NaN,NA,08232.bmp,A211.bmp,
1,00111101,6,5.656,NaN,NA,NA,
1,00111101,7,6.265000000000001,0.608,1,2,
1,00111101,8,6.265000000000001,NaN,NA,NA,
1,10111111,2,9.295,NaN,NA,NA,
2,10111111,3,9.295,NaN,NA,NA,
2,10111111,4,10.301,NaN,NA,NA,
2,10111111,5,10.505,NaN,NA,25622.bmp,A67.bmp,
2,10111111,6,11.51,NaN,NA,NA,
2,10111111,7,11.92,0.40800000000000003,1,1,
2,01110100,2,11.937,NaN,NA,NA,
3,01110100,3,11.937,NaN,NA,NA,
3,01110100,4,12.941,NaN,NA,NA,
3,01110100,5,13.143,NaN,NA,19325.bmp,A319.bmp,
3,01110100,6,13.645,NaN,NA,NA,
3,01110100,7,15.768,2.122,1,2,
3,01110100,8,15.768,NaN,NA,NA,
3,01000000,2,18.792,NaN,NA,NA,
4,01000000,3,18.792,NaN,NA,NA,
4,01000000,4,19.796,NaN,NA,NA,
4,01000000,5,20,NaN,NA,13100.bmp,A243.bmp,
4,01000000,6,20.502,NaN,NA,NA,
4,01000000,7,30.671,10.168000000000001,-1,2,
4,01000000,8,30.671,NaN,NA,NA,
4,10010011,2,33.694,NaN,NA,NA,
5,10010011,3,33.694,NaN,NA,NA,
5,10010011,4,34.695,NaN,NA,NA,
5,10010011,5,34.898,NaN,NA,21999.bmp,A353.bmp,
5,10010011,6,35.399,NaN,NA,NA,
5,10010011,7,43.074,7.674,1,1,
5,01101000,2,49.398,NaN,NA,NA,
6,01101000,3,49.398,NaN,NA,NA,
6,01101000,4,50.4,NaN,NA,NA,
6,01101000,5,50.603,NaN,NA,19140.bmp,A307.bmp,
6,01101000,6,51.607,NaN,NA,NA,
6,01101000,7,52.088,0.48,-1,1,
6,01001000,2,52.106,NaN,NA,NA,
7,01001000,3,52.106,NaN,NA,NA,
7,01001000,4,53.111000000000004,NaN,NA,NA,
7,01001000,5,53.316,NaN,NA,16350.bmp,A285.bmp,
7,01001000,6,54.318,NaN,NA,NA,
7,01001000,7,54.878,0.558,-1,1,
7,01111101,2,54.895,NaN,NA,NA,
8,01111101,3,54.895,NaN,NA,NA,
8,01111101,4,55.898,NaN,NA,NA,
8,01111101,5,56.102000000000004,NaN,NA,13103.bmp,A245.bmp,
8,01111101,6,57.107,NaN,NA,NA,
8,01111101,7,57.61,0.502,1,1,
8,00111100,2,57.626,NaN,NA,NA,
9,00111100,3,57.626,NaN,NA,NA,
9,00111100,4,58.627,NaN,NA,NA,
9,00111100,5,58.828,NaN,NA,07186.bmp,A193.bmp,
9,00111100,6,59.83,NaN,NA,NA,
9,00111100,7,60.339,0.508,1,1,
9,00110011,2,60.356,NaN,NA,NA,
10,00110011,3,60.356,NaN,NA,NA,
10,00110011,4,61.36,NaN,NA,NA,
10,00110011,5,61.564,NaN,NA,02214.bmp,A109.bmp,
10,00110011,6,62.066,NaN,NA,NA,
10,00110011,7,68.69800000000001,6.631,1,1,
10,00101001,2,68.715,NaN,NA,NA,
11,00101001,3,68.715,NaN,NA,NA,
11,00101001,4,69.715,NaN,NA,NA,
11,00101001,5,69.916,NaN,NA,02840.bmp,A137.bmp,
11,00101001,6,70.919,NaN,NA,NA,
11,00101001,7,73.711,2.791,-1,2,
11,00101001,8,73.711,NaN,NA,NA,
