Orginal File Name:,DP-JAMESTEST1-2018_1_2_1739.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36,IP: ::1,Time:,2018_1_2_1739,Parameter File:,None:FromPsyToolkit,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('TRIAL_ONSET', 3), ('CUE_ONSET', 4), ('IMAGE_ONSET', 5), ('TARGET_ONSET', 6), ('RESPONSE', 7), ('ERROR_DELAY', 8), ('BREAK_ONSET', 9), ('BREAK_END', 10)],Trial Types are coded as follows: 8 bits representing [valence neut/neg/pos] [target_orientation H/V] [target_side left/right] [duration .5/1] [valenced_image left/right] [cue_orientation H/V] [cue_side left/right] 
trial_number,trial_type,event_code,absolute_time,response_time,response,result
0,10111100,1,3.238,NaN,NA,NA,
0,10111100,2,3.239,NaN,NA,NA,
1,10111100,3,3.239,NaN,NA,NA,
1,10111100,4,4.244,NaN,NA,NA,
1,10111100,5,4.445,NaN,NA,25300.bmp,A5.bmp,
1,10111100,6,5.449,NaN,NA,NA,
1,10111100,7,6.002,0.552,1,1,
1,01011010,2,6.015000000000001,NaN,NA,NA,
2,01011010,3,6.015000000000001,NaN,NA,NA,
2,01011010,4,7.016,NaN,NA,NA,
2,01011010,5,7.218,NaN,NA,16510.bmp,A29.bmp,
2,01011010,6,8.218,NaN,NA,NA,
2,01011010,7,8.787,0.5680000000000001,1,1,
2,01011001,2,8.801,NaN,NA,NA,
3,01011001,3,8.801,NaN,NA,NA,
3,01011001,4,9.804,NaN,NA,NA,
3,01011001,5,10.007,NaN,NA,135501.bmp,A269.bmp,
3,01011001,6,11.008000000000001,NaN,NA,NA,
3,01011001,7,11.494,0.485,1,1,
3,00100011,2,11.508000000000001,NaN,NA,NA,
4,00100011,3,11.508000000000001,NaN,NA,NA,
4,00100011,4,12.514000000000001,NaN,NA,NA,
4,00100011,5,12.719,NaN,NA,06150.bmp,A155.bmp,
4,00100011,6,13.219,NaN,NA,NA,
4,00100011,7,13.746,0.525,-1,1,
4,10000100,2,13.759,NaN,NA,NA,
5,10000100,3,13.759,NaN,NA,NA,
5,10000100,4,14.76,NaN,NA,NA,
5,10000100,5,14.964,NaN,NA,22500.bmp,A383.bmp,
5,10000100,6,15.466000000000001,NaN,NA,NA,
5,10000100,7,15.868,0.4,-1,1,
5,01010000,2,16.568,NaN,NA,NA,
6,01010000,3,16.568,NaN,NA,NA,
6,01010000,4,17.572,NaN,NA,NA,
6,01010000,5,17.774,NaN,NA,19185.bmp,A31.bmp,
6,01010000,6,18.274,NaN,NA,NA,
6,01010000,7,18.767,0.492,1,1,
6,10011001,2,18.78,NaN,NA,NA,
7,10011001,3,18.78,NaN,NA,NA,
7,10011001,4,19.78,NaN,NA,NA,
7,10011001,5,19.986,NaN,NA,22091.bmp,A365.bmp,
7,10011001,6,20.990000000000002,NaN,NA,NA,
7,10011001,7,21.487000000000002,0.496,1,1,
7,10001111,2,21.5,NaN,NA,NA,
8,10001111,3,21.5,NaN,NA,NA,
8,10001111,4,22.505,NaN,NA,NA,
8,10001111,5,22.71,NaN,NA,21463.bmp,A337.bmp,
8,10001111,6,23.713,NaN,NA,NA,
8,10001111,7,24.247,0.533,-1,1,
8,01011001,2,24.26,NaN,NA,NA,
9,01011001,3,24.26,NaN,NA,NA,
9,01011001,4,25.263,NaN,NA,NA,
9,01011001,5,25.468,NaN,NA,13500.bmp,A265.bmp,
9,01011001,6,26.469,NaN,NA,NA,
9,01011001,7,26.977,0.507,1,1,
9,01011001,2,26.990000000000002,NaN,NA,NA,
10,01011001,3,26.990000000000002,NaN,NA,NA,
10,01011001,4,27.992,NaN,NA,NA,
10,01011001,5,28.193,NaN,NA,17380.bmp,A301.bmp,
10,01011001,6,29.195,NaN,NA,NA,
10,01011001,7,29.691,0.495,1,1,
