Orginal File Name:,DP-JT2-2018_2_4_1553.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36,IP: undefined,Time:,2018_2_4_1553,Parameter File:,None:FromPsyToolkit,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('TRIAL_ONSET', 3), ('CUE_ONSET', 4), ('IMAGE_ONSET', 5), ('TARGET_ONSET', 6), ('RESPONSE', 7), ('ERROR_DELAY', 8), ('BREAK_ONSET', 9), ('BREAK_END', 10)],Trial Types are coded as follows: 8 bits representing [valence neut/neg/pos] [target_orientation H/V] [target_side left/right] [duration .5/1] [valenced_image left/right] [cue_orientation H/V] [cue_side left/right] 
trial_number,trial_type,event_code,absolute_time,response_time,response,result
0,10000000,1,4.618,NaN,NA,NA,
0,10000000,2,4.618,NaN,NA,NA,
1,10000000,3,4.618,NaN,NA,NA,
1,10000000,4,5.62,NaN,NA,NA,
1,10000000,5,5.822,NaN,NA,27570.bmp,A9.bmp,
1,10000000,6,6.324,NaN,NA,NA,
1,10000000,7,6.8790000000000004,0.553,-1,1,
1,00101101,2,6.891,NaN,NA,NA,
2,00101101,3,6.891,NaN,NA,NA,
2,00101101,4,7.8950000000000005,NaN,NA,NA,
2,00101101,5,8.098,NaN,NA,02214.bmp,A109.bmp,
2,00101101,6,9.102,NaN,NA,NA,
2,00101101,7,9.875,0.771,-1,2,
2,00101101,8,9.875,NaN,NA,NA,
2,10101110,2,12.895,NaN,NA,NA,
3,10101110,3,12.895,NaN,NA,NA,
3,10101110,4,13.899000000000001,NaN,NA,NA,
3,10101110,5,14.104000000000001,NaN,NA,262502.bmp,A71.bmp,
3,10101110,6,15.109,NaN,NA,NA,
3,10101110,7,15.561,0.45,-1,1,
3,01010011,2,15.575000000000001,NaN,NA,NA,
4,01010011,3,15.575000000000001,NaN,NA,NA,
4,01010011,4,16.576,NaN,NA,NA,
4,01010011,5,16.782,NaN,NA,19600.bmp,A327.bmp,
4,01010011,6,17.282,NaN,NA,NA,
4,01010011,7,17.82,0.538,1,2,
4,01010011,8,17.82,NaN,NA,NA,
4,00111111,2,20.841,NaN,NA,NA,
5,00111111,3,20.841,NaN,NA,NA,
5,00111111,4,21.844,NaN,NA,NA,
5,00111111,5,22.045,NaN,NA,02038.bmp,A105.bmp,
5,00111111,6,23.048000000000002,NaN,NA,NA,
5,00111111,7,23.55,0.502,1,1,
5,10000100,2,24.215,NaN,NA,NA,
6,10000100,3,24.215,NaN,NA,NA,
6,10000100,4,25.218,NaN,NA,NA,
6,10000100,5,25.42,NaN,NA,25300.bmp,A5.bmp,
6,10000100,6,25.924,NaN,NA,NA,
6,10000100,7,26.35,0.425,-1,1,
6,10110000,2,26.363,NaN,NA,NA,
7,10110000,3,26.363,NaN,NA,NA,
7,10110000,4,27.367,NaN,NA,NA,
7,10110000,5,27.572,NaN,NA,27472.bmp,A85.bmp,
7,10110000,6,28.073,NaN,NA,NA,
7,10110000,7,28.539,0.465,1,1,
7,10000111,2,28.552,NaN,NA,NA,
8,10000111,3,28.552,NaN,NA,NA,
8,10000111,4,29.556,NaN,NA,NA,
8,10000111,5,29.76,NaN,NA,24640.bmp,A41.bmp,
8,10000111,6,30.265,NaN,NA,NA,
8,10000111,7,30.896,0.63,-1,1,
8,10101010,2,30.91,NaN,NA,NA,
9,10101010,3,30.91,NaN,NA,NA,
9,10101010,4,31.913,NaN,NA,NA,
9,10101010,5,32.115,NaN,NA,22630.bmp,A39.bmp,
9,10101010,6,33.117,NaN,NA,NA,
9,10101010,7,33.621,0.502,-1,1,
9,00110101,2,33.636,NaN,NA,NA,
10,00110101,3,33.636,NaN,NA,NA,
10,00110101,4,34.638,NaN,NA,NA,
10,00110101,5,34.84,NaN,NA,05471.bmp,A145.bmp,
10,00110101,6,35.345,NaN,NA,NA,
10,00110101,7,35.807,0.461,1,1,
