Orginal File Name:,DP-JAMESTEST1-2018_1_2_1737.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36,IP: ::1,Time:,2018_1_2_1737,Parameter File:,None:FromPsyToolkit,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('TRIAL_ONSET', 3), ('CUE_ONSET', 4), ('IMAGE_ONSET', 5), ('TARGET_ONSET', 6), ('RESPONSE', 7), ('ERROR_DELAY', 8), ('BREAK_ONSET', 9), ('BREAK_END', 10)],Trial Types are coded as follows: 8 bits representing [valence neut/neg/pos] [target_orientation H/V] [target_side left/right] [duration .5/1] [valenced_image left/right] [cue_orientation H/V] [cue_side left/right] 
trial_number,trial_type,event_code,absolute_time,response_time,response,result
0,00001111,1,3.0500000000000003,NaN,NA,NA,
0,00001111,2,3.051,NaN,NA,NA,
1,00001111,3,3.051,NaN,NA,NA,
1,00001111,4,4.053,NaN,NA,NA,
1,00001111,5,4.256,NaN,NA,08160.bmp,A21.bmp,
1,00001111,6,5.256,NaN,NA,NA,
1,00001111,7,5.8950000000000005,0.637,-1,1,
1,01111100,2,5.907,NaN,NA,NA,
2,01111100,3,5.907,NaN,NA,NA,
2,01111100,4,6.91,NaN,NA,NA,
2,01111100,5,7.115,NaN,NA,19405.bmp,A323.bmp,
2,01111100,6,8.117,NaN,NA,NA,
2,01111100,7,8.688,0.5700000000000001,1,1,
2,00000100,2,8.701,NaN,NA,NA,
3,00000100,3,8.701,NaN,NA,NA,
3,00000100,4,9.703,NaN,NA,NA,
3,00000100,5,9.904,NaN,NA,07003.bmp,A161.bmp,
3,00000100,6,10.404,NaN,NA,NA,
3,00000100,7,10.748000000000001,0.343,-1,1,
3,00101011,2,10.761000000000001,NaN,NA,NA,
4,00101011,3,10.761000000000001,NaN,NA,NA,
4,00101011,4,11.767,NaN,NA,NA,
4,00101011,5,11.971,NaN,NA,02211.bmp,A107.bmp,
4,00101011,6,12.973,NaN,NA,NA,
4,00101011,7,13.461,0.486,-1,1,
4,01110000,2,13.473,NaN,NA,NA,
5,01110000,3,13.473,NaN,NA,NA,
5,01110000,4,14.479000000000001,NaN,NA,NA,
5,01110000,5,14.679,NaN,NA,16821.bmp,A297.bmp,
5,01110000,6,15.18,NaN,NA,NA,
5,01110000,7,15.694,0.513,1,1,
5,10111000,2,16.336000000000002,NaN,NA,NA,
6,10111000,3,16.336000000000002,NaN,NA,NA,
6,10111000,4,17.34,NaN,NA,NA,
6,10111000,5,17.543,NaN,NA,21722.bmp,A35.bmp,
6,10111000,6,18.545,NaN,NA,NA,
6,10111000,7,18.969,0.423,1,1,
6,01101011,2,18.982,NaN,NA,NA,
7,01101011,3,18.982,NaN,NA,NA,
7,01101011,4,19.985,NaN,NA,NA,
7,01101011,5,20.186,NaN,NA,129001.bmp,A233.bmp,
7,01101011,6,21.188,NaN,NA,NA,
7,01101011,7,21.646,0.456,-1,1,
7,00100001,2,21.659,NaN,NA,NA,
8,00100001,3,21.659,NaN,NA,NA,
8,00100001,4,22.663,NaN,NA,NA,
8,00100001,5,22.865000000000002,NaN,NA,07018.bmp,A171.bmp,
8,00100001,6,23.367,NaN,NA,NA,
8,00100001,7,23.976,0.608,-1,1,
8,01110111,2,23.988,NaN,NA,NA,
9,01110111,3,23.988,NaN,NA,NA,
9,01110111,4,24.989,NaN,NA,NA,
9,01110111,5,25.19,NaN,NA,13061.bmp,A241.bmp,
9,01110111,6,25.691,NaN,NA,NA,
9,01110111,7,26.124,0.432,1,1,
9,10001001,2,26.137,NaN,NA,NA,
10,10001001,3,26.137,NaN,NA,NA,
10,10001001,4,27.138,NaN,NA,NA,
10,10001001,5,27.343,NaN,NA,22395.bmp,A379.bmp,
10,10001001,6,28.345,NaN,NA,NA,
10,10001001,7,28.746000000000002,0.4,-1,1,
