Orginal File Name:,DP-JT2-2018_2_5_1858.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36,IP: undefined,Time:,2018_2_5_1858,Parameter File:,None:FromPsyToolkit,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('TRIAL_ONSET', 3), ('CUE_ONSET', 4), ('IMAGE_ONSET', 5), ('TARGET_ONSET', 6), ('RESPONSE', 7), ('ERROR_DELAY', 8), ('BREAK_ONSET', 9), ('BREAK_END', 10)],Trial Types are coded as follows: 8 bits representing [valence neut/neg/pos] [target_orientation H/V] [target_side left/right] [duration .5/1] [valenced_image left/right] [cue_orientation H/V] [cue_side left/right] 
trial_number,trial_type,event_code,absolute_time,response_time,response,result
0,10011111,1,5.053,NaN,NA,NA,
0,10011111,2,5.054,NaN,NA,NA,
1,10011111,3,5.054,NaN,NA,NA,
1,10011111,4,6.059,NaN,NA,NA,
1,10011111,5,6.263,NaN,NA,25551.bmp,A59.bmp,
1,10011111,6,7.266,NaN,NA,NA,
1,10011111,7,7.721,0.454,1,1,
1,00110011,2,7.7330000000000005,NaN,NA,NA,
2,00110011,3,7.7330000000000005,NaN,NA,NA,
2,00110011,4,8.734,NaN,NA,NA,
2,00110011,5,8.939,NaN,NA,02516.bmp,A127.bmp,
2,00110011,6,9.444,NaN,NA,NA,
2,00110011,7,10.012,0.5660000000000001,1,1,
2,00001111,2,10.033,NaN,NA,NA,
3,00001111,3,10.033,NaN,NA,NA,
3,00001111,4,11.036,NaN,NA,NA,
3,00001111,5,11.242,NaN,NA,07010.bmp,A167.bmp,
3,00001111,6,12.246,NaN,NA,NA,
3,00001111,7,12.749,0.501,-1,1,
3,10001111,2,12.764000000000001,NaN,NA,NA,
4,10001111,3,12.764000000000001,NaN,NA,NA,
4,10001111,4,13.769,NaN,NA,NA,
4,10001111,5,13.974,NaN,NA,262502.bmp,A71.bmp,
4,10001111,6,14.979000000000001,NaN,NA,NA,
4,10001111,7,15.487,0.506,-1,1,
4,10000101,2,15.5,NaN,NA,NA,
5,10000101,3,15.5,NaN,NA,NA,
5,10000101,4,16.502,NaN,NA,NA,
5,10000101,5,16.703,NaN,NA,21999.bmp,A353.bmp,
5,10000101,6,17.206,NaN,NA,NA,
5,10000101,7,17.945,0.738,-1,2,
5,10000101,8,17.945,NaN,NA,NA,
5,10000010,2,21.771,NaN,NA,NA,
6,10000010,3,21.771,NaN,NA,NA,
6,10000010,4,22.774,NaN,NA,NA,
6,10000010,5,22.975,NaN,NA,22442.bmp,A381.bmp,
6,10000010,6,23.478,NaN,NA,NA,
6,10000010,7,24.056,0.577,-1,1,
6,01110011,2,24.07,NaN,NA,NA,
7,01110011,3,24.07,NaN,NA,NA,
7,01110011,4,25.072,NaN,NA,NA,
7,01110011,5,25.278000000000002,NaN,NA,135501.bmp,A269.bmp,
7,01110011,6,25.782,NaN,NA,NA,
7,01110011,7,26.202,0.419,1,1,
7,10001001,2,26.215,NaN,NA,NA,
8,10001001,3,26.215,NaN,NA,NA,
8,10001001,4,27.221,NaN,NA,NA,
8,10001001,5,27.424,NaN,NA,25260.bmp,A49.bmp,
8,10001001,6,28.426000000000002,NaN,NA,NA,
8,10001001,7,28.908,0.481,-1,1,
8,10000111,2,28.921,NaN,NA,NA,
9,10000111,3,28.921,NaN,NA,NA,
9,10000111,4,29.927,NaN,NA,NA,
9,10000111,5,30.133,NaN,NA,25410.bmp,A51.bmp,
9,10000111,6,30.639,NaN,NA,NA,
9,10000111,7,31.192,0.551,-1,1,
9,01001100,2,31.207,NaN,NA,NA,
10,01001100,3,31.207,NaN,NA,NA,
10,01001100,4,32.211,NaN,NA,NA,
10,01001100,5,32.418,NaN,NA,16415.bmp,A289.bmp,
10,01001100,6,33.418,NaN,NA,NA,
10,01001100,7,33.892,0.47300000000000003,-1,1,
