Orginal File Name:,DP-JAMESTEST1-2018_1_2_1748.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36,IP: ::1,Time:,2018_1_2_1748,Parameter File:,None:FromPsyToolkit,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('TRIAL_ONSET', 3), ('CUE_ONSET', 4), ('IMAGE_ONSET', 5), ('TARGET_ONSET', 6), ('RESPONSE', 7), ('ERROR_DELAY', 8), ('BREAK_ONSET', 9), ('BREAK_END', 10)],Trial Types are coded as follows: 8 bits representing [valence neut/neg/pos] [target_orientation H/V] [target_side left/right] [duration .5/1] [valenced_image left/right] [cue_orientation H/V] [cue_side left/right] 
trial_number,trial_type,event_code,absolute_time,response_time,response,result
0,10011001,1,4.097,NaN,NA,NA,
0,10011001,2,4.098,NaN,NA,NA,
1,10011001,3,4.098,NaN,NA,NA,
1,10011001,4,5.102,NaN,NA,NA,
1,10011001,5,5.307,NaN,NA,25220.bmp,A45.bmp,
1,10011001,6,6.308,NaN,NA,NA,
1,10011001,7,6.738,0.428,1,1,
1,00001000,2,6.751,NaN,NA,NA,
2,00001000,3,6.751,NaN,NA,NA,
2,00001000,4,7.7540000000000004,NaN,NA,NA,
2,00001000,5,7.955,NaN,NA,07207.bmp,A197.bmp,
2,00001000,6,8.955,NaN,NA,NA,
2,00001000,7,9.364,0.40800000000000003,-1,1,
2,10111101,2,9.378,NaN,NA,NA,
3,10111101,3,9.378,NaN,NA,NA,
3,10111101,4,10.381,NaN,NA,NA,
3,10111101,5,10.585,NaN,NA,27510.bmp,A89.bmp,
3,10111101,6,11.591000000000001,NaN,NA,NA,
3,10111101,7,12.151,0.559,1,1,
3,10111011,2,12.164,NaN,NA,NA,
4,10111011,3,12.164,NaN,NA,NA,
4,10111011,4,13.168000000000001,NaN,NA,NA,
4,10111011,5,13.372,NaN,NA,21440.bmp,A333.bmp,
4,10111011,6,14.377,NaN,NA,NA,
4,10111011,7,14.837,0.459,1,1,
4,00110101,2,14.85,NaN,NA,NA,
5,00110101,3,14.85,NaN,NA,NA,
5,00110101,4,15.853,NaN,NA,NA,
5,00110101,5,16.054000000000002,NaN,NA,07186.bmp,A193.bmp,
5,00110101,6,16.557,NaN,NA,NA,
5,00110101,7,17.086000000000002,0.528,1,1,
5,00000011,2,17.897000000000002,NaN,NA,NA,
6,00000011,3,17.897000000000002,NaN,NA,NA,
6,00000011,4,18.899,NaN,NA,NA,
6,00000011,5,19.099,NaN,NA,07170.bmp,A19.bmp,
6,00000011,6,19.6,NaN,NA,NA,
6,00000011,7,20.149,0.548,-1,1,
6,10000101,2,20.162,NaN,NA,NA,
7,10000101,3,20.162,NaN,NA,NA,
7,10000101,4,21.166,NaN,NA,NA,
7,10000101,5,21.368000000000002,NaN,NA,25711.bmp,A69.bmp,
7,10000101,6,21.868000000000002,NaN,NA,NA,
7,10000101,7,22.337,0.468,-1,1,
7,01110100,2,22.351,NaN,NA,NA,
8,01110100,3,22.351,NaN,NA,NA,
8,01110100,4,23.352,NaN,NA,NA,
8,01110100,5,23.553,NaN,NA,19183.bmp,A309.bmp,
8,01110100,6,24.054000000000002,NaN,NA,NA,
8,01110100,7,24.576,0.521,1,1,
8,00110011,2,24.589000000000002,NaN,NA,NA,
9,00110011,3,24.589000000000002,NaN,NA,NA,
9,00110011,4,25.593,NaN,NA,NA,
9,00110011,5,25.798000000000002,NaN,NA,01645.bmp,A101.bmp,
9,00110011,6,26.303,NaN,NA,NA,
9,00110011,7,26.719,0.41500000000000004,1,1,
9,10111101,2,26.731,NaN,NA,NA,
10,10111101,3,26.731,NaN,NA,NA,
10,10111101,4,27.736,NaN,NA,NA,
10,10111101,5,27.94,NaN,NA,220552.bmp,A361.bmp,
10,10111101,6,28.942,NaN,NA,NA,
10,10111101,7,29.554000000000002,0.611,1,1,
