Orginal File Name:,DP-JT3-2018_2_5_1632.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36,IP: undefined,Time:,2018_2_5_1632,Parameter File:,None:FromPsyToolkit,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('TRIAL_ONSET', 3), ('CUE_ONSET', 4), ('IMAGE_ONSET', 5), ('TARGET_ONSET', 6), ('RESPONSE', 7), ('ERROR_DELAY', 8), ('BREAK_ONSET', 9), ('BREAK_END', 10)],Trial Types are coded as follows: 8 bits representing [valence neut/neg/pos] [target_orientation H/V] [target_side left/right] [duration .5/1] [valenced_image left/right] [cue_orientation H/V] [cue_side left/right] 
trial_number,trial_type,event_code,absolute_time,response_time,response,result
0,00011001,1,15.821,NaN,NA,NA,
0,00011001,2,15.822000000000001,NaN,NA,NA,
1,00011001,3,15.822000000000001,NaN,NA,NA,
1,00011001,4,16.826,NaN,NA,NA,
1,00011001,5,17.027,NaN,NA,08232.bmp,A211.bmp,
1,00011001,6,18.031,NaN,NA,NA,
1,00011001,7,18.532,0.5,1,2,
1,00011001,8,18.532,NaN,NA,NA,
1,00001110,2,21.558,NaN,NA,NA,
2,00001110,3,21.558,NaN,NA,NA,
2,00001110,4,22.561,NaN,NA,NA,
2,00001110,5,22.767,NaN,NA,07175.bmp,A191.bmp,
2,00001110,6,23.768,NaN,NA,NA,
2,00001110,7,23.899,0.129,-1,2,
2,00001110,8,23.899,NaN,NA,NA,
2,01011100,2,26.916,NaN,NA,NA,
3,01011100,3,26.916,NaN,NA,NA,
3,01011100,4,27.921,NaN,NA,NA,
3,01011100,5,28.127,NaN,NA,17380.bmp,A301.bmp,
3,01011100,6,29.132,NaN,NA,NA,
3,01011100,7,33.239,4.105,1,2,
3,01011100,8,33.239,NaN,NA,NA,
3,10110001,2,36.26,NaN,NA,NA,
4,10110001,3,36.26,NaN,NA,NA,
4,10110001,4,37.265,NaN,NA,NA,
4,10110001,5,37.468,NaN,NA,25201.bmp,A43.bmp,
4,10110001,6,37.969,NaN,NA,NA,
4,10110001,7,38.401,0.43,1,1,
4,00100011,2,38.415,NaN,NA,NA,
5,00100011,3,38.415,NaN,NA,NA,
5,00100011,4,39.42,NaN,NA,NA,
5,00100011,5,39.625,NaN,NA,07547.bmp,A207.bmp,
5,00100011,6,40.126,NaN,NA,NA,
5,00100011,7,40.471000000000004,0.34400000000000003,-1,1,
5,01110111,2,41.185,NaN,NA,NA,
6,01110111,3,41.185,NaN,NA,NA,
6,01110111,4,42.19,NaN,NA,NA,
6,01110111,5,42.391,NaN,NA,19140.bmp,A307.bmp,
6,01110111,6,42.895,NaN,NA,NA,
6,01110111,7,43.259,0.363,1,1,
6,01101010,2,43.273,NaN,NA,NA,
7,01101010,3,43.273,NaN,NA,NA,
7,01101010,4,44.276,NaN,NA,NA,
7,01101010,5,44.482,NaN,NA,19320.bmp,A317.bmp,
7,01101010,6,45.485,NaN,NA,NA,
7,01101010,7,45.96,0.47300000000000003,-1,1,
7,01111100,2,45.972,NaN,NA,NA,
8,01111100,3,45.972,NaN,NA,NA,
8,01111100,4,46.974000000000004,NaN,NA,NA,
8,01111100,5,47.178000000000004,NaN,NA,16242.bmp,A273.bmp,
8,01111100,6,48.182,NaN,NA,NA,
8,01111100,7,48.678000000000004,0.494,1,1,
8,10110000,2,48.691,NaN,NA,NA,
9,10110000,3,48.691,NaN,NA,NA,
9,10110000,4,49.697,NaN,NA,NA,
9,10110000,5,49.903,NaN,NA,25551.bmp,A59.bmp,
9,10110000,6,50.405,NaN,NA,NA,
9,10110000,7,50.879,0.47400000000000003,1,1,
9,00010011,2,50.893,NaN,NA,NA,
10,00010011,3,50.893,NaN,NA,NA,
10,00010011,4,51.898,NaN,NA,NA,
10,00010011,5,52.103,NaN,NA,05920.bmp,A153.bmp,
10,00010011,6,52.606,NaN,NA,NA,
10,00010011,7,53.034,0.425,1,1,
