Orginal File Name:,DP-JAMESTEST1-2018_1_2_1611.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36,IP: ::1,Time:,2018_1_2_1611,Parameter File:,None:FromPsyToolkit,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('TRIAL_ONSET', 3), ('CUE_ONSET', 4), ('IMAGE_ONSET', 5), ('TARGET_ONSET', 6), ('RESPONSE', 7), ('ERROR_DELAY', 8), ('BREAK_ONSET', 9), ('BREAK_END', 10)],Trial Types are coded as follows: 8 bits representing [valence neut/neg/pos] [target_orientation H/V] [target_side left/right] [duration .5/1] [valenced_image left/right] [cue_orientation H/V] [cue_side left/right] 
trial_number,trial_type,event_code,absolute_time,response_time,response,result
0,01111100,1,10.798,NaN,NA,NA,
0,01111100,2,10.8,NaN,NA,NA,
1,01111100,3,10.8,NaN,NA,NA,
1,01111100,4,11.801,NaN,NA,NA,
1,01111100,5,12.006,NaN,NA,13015.bmp,A239.bmp,
1,01111100,6,13.006,NaN,NA,NA,
1,01111100,7,13.515,0.506,1,1,
1,00110110,2,13.528,NaN,NA,NA,
2,00110110,3,13.528,NaN,NA,NA,
2,00110110,4,14.530000000000001,NaN,NA,NA,
2,00110110,5,14.731,NaN,NA,07003.bmp,A161.bmp,
2,00110110,6,15.233,NaN,NA,NA,
2,00110110,7,15.719000000000001,0.483,1,1,
2,01111101,2,15.731,NaN,NA,NA,
3,01111101,3,15.731,NaN,NA,NA,
3,01111101,4,16.736,NaN,NA,NA,
3,01111101,5,16.938,NaN,NA,12703.bmp,A229.bmp,
3,01111101,6,17.943,NaN,NA,NA,
3,01111101,7,18.54,0.595,1,2,
3,01111101,8,18.54,NaN,NA,NA,
3,01100101,2,21.559,NaN,NA,NA,
4,01100101,3,21.559,NaN,NA,NA,
4,01100101,4,22.561,NaN,NA,NA,
4,01100101,5,22.762,NaN,NA,16312.bmp,A281.bmp,
4,01100101,6,23.266000000000002,NaN,NA,NA,
4,01100101,7,23.903000000000002,0.636,-1,1,
4,10010100,2,23.916,NaN,NA,NA,
5,10010100,3,23.916,NaN,NA,NA,
5,10010100,4,24.918,NaN,NA,NA,
5,10010100,5,25.12,NaN,NA,25621.bmp,A65.bmp,
5,10010100,6,25.622,NaN,NA,NA,
5,10010100,7,26.101,0.47800000000000004,1,1,
5,00000011,2,27.078,NaN,NA,NA,
6,00000011,3,27.078,NaN,NA,NA,
6,00000011,4,28.083000000000002,NaN,NA,NA,
6,00000011,5,28.284,NaN,NA,05471.bmp,A145.bmp,
6,00000011,6,28.784,NaN,NA,NA,
6,00000011,7,29.304000000000002,0.518,-1,1,
6,10001101,2,29.316,NaN,NA,NA,
7,10001101,3,29.316,NaN,NA,NA,
7,10001101,4,30.318,NaN,NA,NA,
7,10001101,5,30.519000000000002,NaN,NA,220552.bmp,A361.bmp,
7,10001101,6,31.522000000000002,NaN,NA,NA,
7,10001101,7,32.194,0.671,-1,1,
7,00111110,2,32.207,NaN,NA,NA,
8,00111110,3,32.207,NaN,NA,NA,
8,00111110,4,33.21,NaN,NA,NA,
8,00111110,5,33.414,NaN,NA,07010.bmp,A167.bmp,
8,00111110,6,34.417,NaN,NA,NA,
8,00111110,7,34.994,0.5760000000000001,1,1,
8,01111110,2,35.007,NaN,NA,NA,
9,01111110,3,35.007,NaN,NA,NA,
9,01111110,4,36.007,NaN,NA,NA,
9,01111110,5,36.208,NaN,NA,13195.bmp,A251.bmp,
9,01111110,6,37.213,NaN,NA,NA,
9,01111110,7,37.683,0.46900000000000003,1,1,
9,10000001,2,37.696,NaN,NA,NA,
10,10000001,3,37.696,NaN,NA,NA,
10,10000001,4,38.698,NaN,NA,NA,
10,10000001,5,38.903,NaN,NA,21750.bmp,A351.bmp,
10,10000001,6,39.408,NaN,NA,NA,
10,10000001,7,40.182,0.773,-1,1,
