Orginal File Name:,DP-JT5-2018_2_5_1649.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36,IP: undefined,Time:,2018_2_5_1649,Parameter File:,None:FromPsyToolkit,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('TRIAL_ONSET', 3), ('CUE_ONSET', 4), ('IMAGE_ONSET', 5), ('TARGET_ONSET', 6), ('RESPONSE', 7), ('ERROR_DELAY', 8), ('BREAK_ONSET', 9), ('BREAK_END', 10)],Trial Types are coded as follows: 8 bits representing [valence neut/neg/pos] [target_orientation H/V] [target_side left/right] [duration .5/1] [valenced_image left/right] [cue_orientation H/V] [cue_side left/right] 
trial_number,trial_type,event_code,absolute_time,response_time,response,result
0,00000010,1,4.3790000000000004,NaN,NA,NA,
0,00000010,2,4.381,NaN,NA,NA,
1,00000010,3,4.381,NaN,NA,NA,
1,00000010,4,5.383,NaN,NA,NA,
1,00000010,5,5.587,NaN,NA,05920.bmp,A153.bmp,
1,00000010,6,6.09,NaN,NA,NA,
1,00000010,7,6.546,0.455,-1,1,
1,10000010,2,6.564,NaN,NA,NA,
2,10000010,3,6.564,NaN,NA,NA,
2,10000010,4,7.5680000000000005,NaN,NA,NA,
2,10000010,5,7.773000000000001,NaN,NA,21450.bmp,A335.bmp,
2,10000010,6,8.277000000000001,NaN,NA,NA,
2,10000010,7,8.75,0.47200000000000003,-1,1,
2,00111100,2,8.769,NaN,NA,NA,
3,00111100,3,8.769,NaN,NA,NA,
3,00111100,4,9.771,NaN,NA,NA,
3,00111100,5,9.975,NaN,NA,02512.bmp,A125.bmp,
3,00111100,6,10.979000000000001,NaN,NA,NA,
3,00111100,7,11.494,0.514,1,1,
3,10011010,2,11.512,NaN,NA,NA,
4,10011010,3,11.512,NaN,NA,NA,
4,10011010,4,12.518,NaN,NA,NA,
4,10011010,5,12.721,NaN,NA,22630.bmp,A39.bmp,
4,10011010,6,13.726,NaN,NA,NA,
4,10011010,7,14.303,0.5760000000000001,1,1,
4,10000111,2,14.322000000000001,NaN,NA,NA,
5,10000111,3,14.322000000000001,NaN,NA,NA,
5,10000111,4,15.328000000000001,NaN,NA,NA,
5,10000111,5,15.533,NaN,NA,25711.bmp,A69.bmp,
5,10000111,6,16.039,NaN,NA,NA,
5,10000111,7,16.456,0.41500000000000004,-1,2,
5,10000111,8,16.456,NaN,NA,NA,
5,01100101,2,19.963,NaN,NA,NA,
6,01100101,3,19.963,NaN,NA,NA,
6,01100101,4,20.966,NaN,NA,NA,
6,01100101,5,21.168,NaN,NA,19140.bmp,A307.bmp,
6,01100101,6,21.67,NaN,NA,NA,
6,01100101,7,22.267,0.595,-1,1,
6,10100110,2,22.287,NaN,NA,NA,
7,10100110,3,22.287,NaN,NA,NA,
