1	5	-107	215	1
2	5	-326	-80	2
3	5	269	-176	1
4	5	-365	4	2
5	5	459	-76	2
6	5	364	136	1
7	5	-274	-192	2
8	5	501	-58	1
9	5	-388	-270	2
10	5	234	-88	2
11	5	-49	144	1
12	5	-176	-31	2
13	5	222	147	1
14	5	-252	-102	2
15	5	314	23	2
16	5	135	-540	1
17	5	-208	-129	2
18	5	147	-216	1
19	5	-497	-23	2
20	5	245	96	1
21	5	-398	275	1
22	5	-183	-86	1
23	5	-77	-98	2
24	5	258	72	1
25	5	124	-24	2
26	5	327	73	1
27	5	-148	-20	2
28	5	277	-228	1
29	5	-384	-425	2
30	5	511	127	2
31	5	400	91	1
32	5	-406	-257	2
33	5	225	221	1
34	5	-425	-20	2
35	5	233	-140	1
36	5	-160	-99	2
37	5	457	32	1
38	5	-120	-208	1
39	5	-28	3	2
40	5	80	-8	1
41	5	-324	193	2
42	5	326	-323	1
43	5	-143	35	2
44	5	476	-538	1
45	5	-15	-71	1
46	5	-222	-258	2
47	5	241	62	1
48	5	-360	-116	1
49	5	-492	-52	2
50	5	140	149	2
51	5	36	153	1
52	5	-328	-27	2
53	5	447	-2	1
54	5	-373	-30	2
55	5	451	-30	1
56	5	-457	-181	2
57	5	608	-294	1
58	5	-587	-174	1
59	5	-396	-121	2
60	5	234	220	1
61	5	-573	44	2
62	5	57	31	1
63	5	-418	-47	2
64	5	399	9	2
65	5	134	-200	1
66	5	-201	29	2
67	5	233	213	2
68	5	332	-224	1
69	5	-443	-119	2
70	5	397	211	1
71	5	-307	-109	2
72	5	329	-13	1
73	5	-589	-61	2
74	5	224	-146	1
75	5	-466	4	2
76	5	247	28	1
77	5	-495	-114	1
78	5	-240	67	1
79	5	-222	120	2
80	5	361	94	1
81	5	-346	-264	2
82	5	509	-215	2
83	5	494	-2	1
84	5	-318	-155	2
85	5	254	40	1
86	5	-82	28	2
87	5	-92	-155	1
88	5	-423	240	2
89	5	402	168	1
90	5	-247	-33	2
91	5	317	-171	1
92	5	-420	89	1
93	5	-257	-57	2
94	5	304	198	1
95	5	-326	-65	2
96	5	208	174	1
97	5	-399	-45	2
98	5	336	-31	1
99	5	-623	155	2
100	5	170	83	2
101	5	490	89	1
102	5	-280	149	2
103	5	162	125	1
104	5	-76	-10	2
105	5	334	-118	1
106	5	-333	-55	2
107	5	264	61	1
108	5	-380	-1	1
109	5	-275	-274	2
110	5	511	66	1
111	5	-513	-20	2
112	5	385	-113	1
113	5	-262	-13	2
114	5	584	-53	1
115	5	-444	259	1
116	5	-258	136	2
117	5	175	2	1
